index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,19.006917724609366,18.300435791015616,17.918721923828116,17.236165771484366,16.333089599609366,15.943197021484366,15.414052734374991,15.139241943359366,14.915822753906241,14.647603759765616,14.418905029296866,14.259542236328116
