index,lons,lats,radiation FH0-1W/m2(avg),radiation FH1-2W/m2(avg),radiation FH2-3W/m2(avg),radiation FH3-4W/m2(avg),radiation FH4-5W/m2(avg),radiation FH5-6W/m2(avg),radiation FH6-7W/m2(avg),radiation FH7-8W/m2(avg),radiation FH8-9W/m2(avg),radiation FH9-10W/m2(avg),radiation FH10-11W/m2(avg),radiation FH11-12W/m2(avg),radiation FH12-13W/m2(avg),radiation FH13-14W/m2(avg),radiation FH14-15W/m2(avg)
135328,130.4375,33.5500000000008,40.15652048587799,70.45136070251465,166.81808853149414,231.25537490844727,323.8001251220703,413.6778259277344,427.29816818237305,271.03770446777344,203.5966682434082,170.90802192687988,123.81976413726807,66.3196724653244,15.125,0.0,0.0
