index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,1.7043037414550781,1.0024824142456055,0.8034124374389648,0.9091930389404297,0.7573642730712891,0.5969524383544922
