index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21
135328,130.4375,33.5500000000008,20.31285644531249,19.57506347656249,19.076131591796866,18.472310791015616,17.87022949218749,17.196676025390616
