index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s
135328,130.4375,33.5500000000008,-1.5692367553710938,-1.4963665008544922,-1.2627124786376953,-1.5834999084472656,-1.4447612762451172,-1.0821876525878906,-0.7456569671630859,-0.6791400909423828,-0.24425125122070312,-0.5670900344848633,-0.39160823822021484,-0.28717708587646484
