,Check,Diesel_Cf,battery state[%],battery state[kWh],battery_charging_power,battery_discharging_power,demand,diesel power,flowchart_root,hour,pv,pv+wind-demand,trashed power,wind
0,True,0.0,49.801332198560885,24.31561223443045,0.0,0.09699999999999999,0.09699999999999999,0.0,0h: discharging 0.097[kWh].,0,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.60266439712176,24.21861223443045,0.0,0.09699999999999999,0.09699999999999999,0.0,1h: discharging 0.097[kWh].,1,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.40399659568264,24.121612234430447,0.0,0.09699999999999999,0.09699999999999999,0.0,2h: discharging 0.097[kWh].,2,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.20532879424352,24.024612234430446,0.0,0.09699999999999999,0.09699999999999999,0.0,3h: discharging 0.097[kWh].,3,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.0066609928044,23.927612234430445,0.0,0.09699999999999999,0.09699999999999999,0.0,4h: discharging 0.097[kWh].,4,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.80799319136528,23.830612234430443,0.0,0.09699999999999999,0.09699999999999999,0.0,5h: discharging 0.097[kWh].,5,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.60932538992616,23.733612234430442,0.0,0.09699999999999999,0.09699999999999999,0.0,6h: discharging 0.097[kWh].,6,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.38711100289569,23.625115561160715,0.0,0.10849667326972794,0.20845179,0.0,7h: discharging 0.108[kWh].,7,0.04455608532633117,-0.10849667326972795,0,0.05539903140394088
0,True,0.0,49.215042730962274,24.02935508583814,0.40423952467742447,0.0,0.2957,0.0,8h: Battery charge PV0.404,8,0.5858580248249334,0.40423952467742447,0,0.11408149985249104
0,True,0.0,51.84552698487804,25.313694927430557,1.2843398415924174,0.0,0.2559,0.0,9h: Battery charge PV1.284,9,1.5402398415924174,1.2843398415924174,0,0.0
0,True,0.0,54.40879682575308,26.565217180980405,1.2515222535498476,0.0,0.09699999999999999,0.0,10h: Battery charge PV1.252,10,1.3485222535498476,1.2515222535498476,0,0.0
0,True,0.0,59.58597067558353,29.09298393430329,2.5277667533228865,0.0,0.09699999999999999,0.0,11h: Battery charge PV2.528,11,2.6247667533228864,2.5277667533228865,0,0.0
0,True,0.0,65.87545288003054,32.1638377385536,3.0708538042503113,0.0,0.09699999999999999,0.0,12h: Battery charge PV3.071,12,3.1678538042503113,3.0708538042503113,0,0.0
0,True,0.0,71.52933051479648,34.9243561849228,2.7605184463691965,0.0,0.1259,0.0,13h: Battery charge PV2.761,13,2.8864184463691966,2.7605184463691965,0,0.0
0,True,0.0,75.93103029178471,37.07349598148265,2.1491397965598473,0.0,0.1259,0.0,14h: Battery charge PV2.149,14,2.2750397965598474,2.1491397965598473,0,0.0
0,True,0.0,78.47248057370491,38.31436478639469,1.2408688049120427,0.0,0.09699999999999999,0.0,15h: Battery charge PV1.241,15,1.3378688049120426,1.2408688049120427,0,0.0
