index,lons,lats,Pressure reduced to MSL0 hPa,Pressure reduced to MSL1 hPa,Pressure reduced to MSL2 hPa,Pressure reduced to MSL3 hPa,Pressure reduced to MSL4 hPa,Pressure reduced to MSL5 hPa,Pressure reduced to MSL6 hPa,Pressure reduced to MSL7 hPa,Pressure reduced to MSL8 hPa,Pressure reduced to MSL9 hPa,Pressure reduced to MSL10 hPa,Pressure reduced to MSL11 hPa
134846,130.375,33.6000000000008,1014.3814086914062,1014.1968994140625,1013.9228515625,1014.1502075195312,1014.6348266601562,1015.0445556640625,1015.3515625,1015.3786010742188,1015.43359375,1015.3464965820312,1015.117431640625,1014.5508422851562
