,Date,temperature,radiation,MSL,wind 10m[m/s],wind output[kW],wind output from power curve[kW],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
0,2019-06-23 10:00:00,20.719350585937487,648.5502376556396,1007.0059814453124,3.978178213161327,0.01682480697728404,0.008634294034721272,34.826071253273426,116.59487469585346
1,2019-06-23 11:00:00,20.74196411132812,759.6681222915649,1007.0869750976562,4.890137641031358,0.03251075435697508,0.01929901313186573,37.611025564504644,138.39831512539
2,2019-06-23 12:00:00,20.829549560546862,817.5062675476074,1007.06640625,5.646059494099311,0.04549827605757488,0.030916007449017582,39.11007930599976,149.37882278633168
3,2019-06-23 13:00:00,20.805898437499987,744.0730628967285,1007.0414428710938,5.832870878868537,0.04871315880875502,0.03417483058575319,37.32923590768553,135.66377297638326
4,2019-06-23 14:00:00,20.745748291015612,684.1063385009767,1006.7734985351562,5.98694179753502,0.051359357227183565,0.03697819526155868,35.59680042220492,122.49649484309714
5,2019-06-23 15:00:00,20.804189453124987,609.4489364624022,1006.5194091796876,5.781125921407765,0.04779885579935988,0.033256773853535475,33.447894453757044,104.88400197219856
6,2019-06-23 16:00:00,20.906972656249987,399.4327297210693,1006.320556640625,5.334171828491628,0.04009516763916983,0.025817886267142258,28.493277181086626,63.753443860783435
7,2019-06-23 17:00:00,20.920858154296862,320.84070396423334,1006.188720703125,5.457079001316782,0.04219887994873322,0.02777576889167665,25.8218203714913,41.47293900494366
8,2019-06-23 18:00:00,20.91975952148437,246.12453174591062,1006.0339965820312,6.034532800929269,0.05210848835838585,0.037865266349463605,21.940685322957506,8.725973538643526
9,2019-06-23 19:00:00,20.867635498046862,99.75,1006.4307250976562,5.70999424029557,0.046562171045942895,0.032014010473771046,23.759760568181264,24.604230329260957
10,2019-06-23 20:00:00,20.67854858398437,7.0625,1007.0175170898438,5.28050230194695,0.039230866283498235,0.024983816882503916,20.834462568216452,1.336388830304492
11,2019-06-23 21:00:00,20.75423217773437,0.0,1007.516357421875,4.495281488522644,0.025729039317788336,0.014231718293842649,20.754232177734366,0.0
12,2019-06-23 22:00:00,20.625234374999987,0.0,1008.0875244140624,3.3346330261621655,0.005763764230830389,0.003313384454202071,20.62523437499999,0.0
13,2019-06-23 23:00:00,20.387349853515612,0.0,1008.3035278320312,2.813131927327237,0.0,0.0,20.387349853515616,0.0
14,2019-06-24 00:00:00,20.186940917968737,0.0,1008.3771362304688,2.1366422264609906,0.0,0.0,20.18694091796874,0.0
15,2019-06-24 01:00:00,20.099843749999987,0.0,1008.161865234375,1.97620857235,0.0,0.0,20.09984374999999,0.0
16,2019-06-24 02:00:00,20.300893554687487,0.0,1007.884765625,2.811064541507887,0.0,0.0,20.30089355468749,0.0
17,2019-06-24 03:00:00,20.541707763671862,0.0,1007.7350463867188,3.642947264096636,0.011073486445011733,0.005634909925480082,20.541707763671866,0.0
18,2019-06-24 04:00:00,20.686086425781237,0.0,1007.916259765625,4.267495740732027,0.021823287635511616,0.011620876604737311,20.68608642578124,0.0
19,2019-06-24 05:00:00,20.83626342773437,0.0,1008.3388061523438,4.6654840093883125,0.028673074179785613,0.016331752514010554,20.836263427734366,0.0
20,2019-06-24 06:00:00,20.968190917968737,20.625,1008.9740600585938,4.699673480784966,0.029266983401789928,0.016768989339746028,21.417426094348627,3.8448091591047437
21,2019-06-24 07:00:00,20.785939941406237,132.39039027690887,1009.664306640625,4.451212677182461,0.025021291577567512,0.013708776294303282,23.62851808811871,24.190881136349894
22,2019-06-24 08:00:00,20.936971435546862,290.2066369056702,1010.363525390625,4.373285493768428,0.02368192793057725,0.012804994127423142,27.05605351942677,51.61567960849194
23,2019-06-24 09:00:00,21.240438232421862,443.483455657959,1010.9758911132812,4.055838901981737,0.018199904379606297,0.009399768763161336,30.72163459698959,79.2154046604606
24,2019-06-24 10:00:00,21.574910888671866,600.5040454864503,1011.3439331054688,4.250648888700191,0.021541293495060038,0.011436858430858635,34.67516101258241,108.31944755942052
25,2019-06-24 11:00:00,21.79884887695312,763.3884420394897,1011.6409912109376,4.655413435248401,0.028499716269063412,0.01620394532767397,38.752769914180874,138.67101564136982
26,2019-06-24 12:00:00,21.871724853515616,902.7959213256836,1011.86083984375,4.886551110056174,0.03247803265761747,0.019249895294594442,42.061371418066585,163.67545129035068
27,2019-06-24 13:00:00,21.949910888671866,952.537717819214,1011.9802856445312,4.951165162640275,0.033585464169336776,0.020143475479503237,43.098233705549774,170.96758632972987
