index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s,Uwind FH16m/s,Uwind FH17m/s
134846,130.375,33.6000000000008,-0.9180755615234375,-1.038278579711914,-0.6293697357177734,-0.33490562438964844,-0.05244255065917969,0.058910369873046875,-0.18628692626953125,-0.26714420318603516,0.008256912231445312,0.3231534957885742,0.7274179458618164,0.8398456573486328,1.1788711547851562,0.9728488922119141,0.5627288818359375,0.39836597442626953,0.23465633392333984,0.08509063720703125
