index,lons,lats,Pressure reduced to MSL0 hPa,Pressure reduced to MSL1 hPa,Pressure reduced to MSL2 hPa,Pressure reduced to MSL3 hPa,Pressure reduced to MSL4 hPa,Pressure reduced to MSL5 hPa,Pressure reduced to MSL6 hPa,Pressure reduced to MSL7 hPa,Pressure reduced to MSL8 hPa,Pressure reduced to MSL9 hPa,Pressure reduced to MSL10 hPa,Pressure reduced to MSL11 hPa,Pressure reduced to MSL12 hPa,Pressure reduced to MSL13 hPa,Pressure reduced to MSL14 hPa,Pressure reduced to MSL15 hPa,Pressure reduced to MSL16 hPa,Pressure reduced to MSL17 hPa
134846,130.375,33.6000000000008,1007.884765625,1007.7350463867188,1007.916259765625,1008.3388061523438,1008.9740600585938,1009.664306640625,1010.363525390625,1010.9758911132812,1011.3439331054688,1011.6409912109375,1011.86083984375,1011.9802856445312,1011.9296875,1011.740234375,1011.4276733398438,1011.2879028320312,1011.4081420898438,1011.7625122070312
