index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s
134846,130.375,33.6000000000008,-0.24550342559814453,-0.5973443984985352,-0.6547565460205078,-0.8000116348266602,-1.1230278015136719,-1.8623971939086914
