index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15,temperature FH16,temperature FH17
134846,130.375,33.6000000000008,20.30089355468749,20.541707763671866,20.68608642578124,20.836263427734366,20.96819091796874,20.78593994140624,20.936971435546866,21.240438232421866,21.574910888671866,21.798848876953116,21.871724853515616,21.949910888671866,21.96648193359374,21.97929931640624,22.00169921874999,21.937825927734366,21.779927978515616,21.560140380859366
