index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
134846,130.375,33.6000000000008,-3.5943965911865234,-4.869899749755859,-5.624567031860352,-5.831119537353516,-5.9847564697265625,-5.776655197143555,-5.287435531616211,-5.415454864501953,-5.967679977416992,-5.574209213256836,-5.109321594238281,-4.108928680419922,-2.6588363647460938,-1.943826675415039,-1.3540306091308594,-1.6627635955810547
