index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s
135328,130.4375,33.5500000000008,-1.618520736694336,-1.388472557067871,-1.3739471435546875,-1.220677375793457,-1.016519546508789,-0.7835826873779297,-0.5062494277954102,-0.1552419662475586,0.13655853271484375,0.28151798248291016,0.6637845039367676,0.9625082015991211
