index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s
135328,130.4375,33.5500000000008,0.4881448745727539,0.4691591262817383,0.5543088912963867,0.6124973297119141,0.48824501037597656,0.30985450744628906,-0.20055294036865234,-0.5276069641113281,-0.687596321105957,-0.5897378921508789,-0.46115970611572266,0.0902566909790039
