index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
135328,130.4375,33.5500000000008,-0.4021472930908203,0.6309814453125,0.5197172164916992,0.33019447326660156,0.95294189453125,0.6740379333496094,0.26781749725341797,0.04643058776855469,-0.6238117218017578,-1.1096515655517578,-1.5252342224121094,-1.9343891143798828,-2.6103992462158203,-2.5086851119995117,-2.370558738708496,-2.10166072845459,-1.954197883605957,-1.6312980651855469
