index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
135328,130.4375,33.5500000000008,17.85448242187499,20.13542724609374,21.27916503906249,21.674031982421866,20.67278076171874,20.48778320312499,20.71245361328124,21.60948730468749,21.124959716796866,19.44243408203124,17.734334716796866,16.283406982421866,15.024953613281241,13.949910888671866,13.419179687499991,12.993520507812491
