index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21
135328,130.4375,33.5500000000008,14.948659667968741,14.054555664062491,13.440664062499991,12.916219482421866,12.470540771484366,12.071187744140616
