index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,0.06235504150390625,0.013978958129882812,-0.25673770904541016,-0.11133193969726562,-0.8536491394042969,-1.6142940521240234
