,DateTime,Date,Year,Month,Day,Hour,wind_10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,wind_30m[m/s],wind output[kWh],ts,ω,n,δ the solar declination,cosθ,θ(radian),θ(degree),cosθz,θz(radian),θz(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[°C],Ppv(the output of the PV array)[Wh]
0,2019-05-12 21:00:00,2019-05-12 21:00:00,2019,5,12,21,1.6385297993954062,temperature FH0,18.655629882812487,radiation FH0-1W/m2(avg),0.0,Uwind FH0m/s,0.2810764312744141,Vwind FH0m/s,1.6142416000366209,2.3762253458405764,0.0,21,135,132,18.04277769042834,-0.6704361142310084,2.3055927392379862,132.10073323434315,-0.3913583023049624,1.9729034901427664,113.03904337181054,1.3378877012641017,0.5235934594414076,0.8366605192878808,0.0,0.0,0.0,0.0,0.0,1.7131005277833027,0.0,0.0,0.0,291.80562988281247,291.80562988281247,18.65562988281249,0.0
1,2019-05-12 22:00:00,2019-05-12 22:00:00,2019,5,12,22,0.9257019606484674,temperature FH1,18.300893554687487,radiation FH1-2W/m2(avg),0.0,Uwind FH1m/s,0.6945018768310547,Vwind FH1m/s,0.6120386123657227,1.3424696105001281,0.0,22,150,132,18.04277769042834,-0.8215371955047039,2.5348982335445895,145.23897027727267,-0.5175810471927218,2.114817764608933,121.17013235138306,1.3378877012641017,0.6924653174465372,0.9749659380497379,0.0,0.0,0.0,0.0,0.0,1.587262902999622,0.0,0.0,0.0,291.45089355468747,291.45089355468747,18.30089355468749,0.0
2,2019-05-12 23:00:00,2019-05-12 23:00:00,2019,5,12,23,0.8802700897304702,temperature FH2,17.926778564453112,radiation FH2-3W/m2(avg),0.0,Uwind FH2m/s,0.8295917510986328,Vwind FH2m/s,0.2943687438964844,1.2765834952618598,0.0,23,165,132,18.04277769042834,-0.9165233060900144,2.730096225747046,156.42299139990098,-0.5969279817296974,2.2104629171710357,126.65019592407641,1.3378877012641017,0.7986226052965645,1.1419787906408692,0.0,0.0,0.0,0.0,0.0,1.5354001389484822,0.0,0.0,0.0,291.0767785644531,291.0767785644531,17.926778564453116,0.0
3,2019-05-13 00:00:00,2019-05-13 00:00:00,2019,5,13,0,0.5256895253610167,temperature FH3,17.48259521484374,radiation FH3-4W/m2(avg),0.0,Uwind FH3m/s,0.3992433547973633,Vwind FH3m/s,0.34198570251464844,0.762364391948606,0.0,0,-180,133,18.29793770760969,-0.9475067949458215,2.8161421951777204,161.35306229239032,-0.6205055564914898,2.2401835420195915,128.3530622923903,1.3372988461126865,0.8298013647025795,1.044509455442269,0.0,0.0,0.0,0.0,0.0,1.5269916361479297,0.0,0.0,0.0,290.6325952148437,290.6325952148437,17.48259521484374,0.0
4,2019-05-13 01:00:00,2019-05-13 01:00:00,2019,5,13,1,0.7316745951540988,temperature FH4,17.28508544921874,radiation FH4-5W/m2(avg),0.0,Uwind FH4m/s,0.4315509796142578,Vwind FH4m/s,0.5908565521240234,1.0610876400016278,0.0,1,-165,133,18.29793770760969,-0.9151561213752823,2.7266913796180403,156.22790808681748,-0.5934813235566841,2.2061737484054382,126.40444465618835,1.3372988461126865,0.7936618891817835,0.9730533330775016,0.0,0.0,0.0,0.0,0.0,1.54201334574579,0.0,0.0,0.0,290.4350854492187,290.4350854492187,17.28508544921874,0.0
5,2019-05-13 02:00:00,2019-05-13 02:00:00,2019,5,13,2,1.3733884680714743,temperature FH5,17.18706298828124,radiation FH5-6W/m2(avg),0.0,Uwind FH5m/s,0.7430305480957031,Vwind FH5m/s,1.1550331115722656,1.9917126247693362,0.0,2,-150,133,18.29793770760969,-0.8203087456054815,2.532746976408648,145.11571232273582,-0.5142502815671179,2.1109295823880796,120.94735592015036,1.3372988461126865,0.6877063081528312,0.8350107050003059,0.0,0.0,0.0,0.0,0.0,1.5951546844188125,0.0,0.0,0.0,290.3370629882812,290.3370629882812,17.18706298828124,0.0
6,2019-05-13 03:00:00,2019-05-13 03:00:00,2019,5,13,3,1.7082372096713117,temperature FH6,16.819661865234366,radiation FH6-7W/m2(avg),0.0,Uwind FH6m/s,1.2690706253051758,Vwind FH6m/s,1.143474578857422,2.4773162842852927,0.0,3,-135,133,18.29793770760969,-0.6694283595524311,2.304235351384496,132.02296063917586,-0.3882118950988922,1.9694868438337725,112.84328395821622,1.3372988461126865,0.5191553193629678,0.639788948187908,0.0,0.0,0.0,0.0,0.0,1.724389097819639,0.0,0.0,0.0,289.96966186523434,289.96966186523434,16.819661865234366,0.0
7,2019-05-13 04:00:00,2019-05-13 04:00:00,2019,5,13,4,2.0096962103162013,temperature FH7,16.561116943359366,radiation FH7-8W/m2(avg),0.0,Uwind FH7m/s,1.6875066757202148,Vwind FH7m/s,1.091421127319336,2.9144975417323495,0.054476819770537366,4,-120,133,18.29793770760969,-0.47279721218401927,2.0632588363949953,118.21602336850644,-0.22395547190153464,1.7966674795127189,102.94146376448609,1.3372988461126865,0.2994953941545445,0.4006921027478679,0.0,0.0,0.0,0.0,0.0,2.1111215018309157,0.0,0.0,0.0,289.71111694335934,289.71111694335934,16.561116943359366,0.0
8,2019-05-13 05:00:00,2019-05-13 05:00:00,2019,5,13,5,1.9953305571769793,temperature FH8,16.47166992187499,radiation FH8-9W/m2(avg),14.5,Uwind FH8m/s,1.4744510650634766,Vwind FH8m/s,1.3443727493286133,2.8936642135185022,0.05173872520528886,5,-105,133,18.29793770760969,-0.2438153912450688,1.8170943607105976,104.11183784573967,-0.03267481576937187,1.6034769595356497,91.87246232786221,1.3372988461126865,0.04369599342532549,0.134014223570705,0.0145,0.10819747048976408,0.014358802301010859,0.00014119769898914176,0.0145,7.4618750099767075,1.8922499999999953e-05,0.09868015172302251,0.014519701257191259,289.62166992187497,289.96336689146085,16.813366891460873,2.306272956319056
9,2019-05-13 06:00:00,2019-05-13 06:00:00,2019,5,13,6,1.9705843037545738,temperature FH9,16.47459960937499,radiation FH9-10W/m2(avg),123.61769962310792,Uwind FH9m/s,1.265886306762695,Vwind FH9m/s,1.510210037231445,2.8577767523209023,0.04702208744789002,6,-90,133,18.29793770760969,0.0019123705777826265,1.5688839550514708,89.89042917024163,0.1725946126884202,1.3973331188309772,80.06129028286733,1.3372988461126865,0.23081057639349045,0.1420710325836896,0.12361769962310792,0.870111924823863,0.02039692043781281,0.10322077918529511,0.12361769962310792,0.011080129026014103,0.014664682682947893,0.9137833441248533,0.022004757601756922,289.62459960937497,290.1424449049363,16.99244490493635,3.4935991007059353
