,DateTime,Date,Year,Month,Day,Hour,wind_10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,wind_30m[m/s],wind output[kWh],ts,ω,n,δ the solar declination,cosθ,θ(radian),θ(degree),cosθz,θz(radian),θz(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[°C],Ppv(the output of the PV array)[Wh]
0,2019-05-08 21:00:00,2019-05-08 21:00:00,2019,5,8,21,0.7298199154744948,temperature FH0,17.649984130859362,radiation FH0-1W/m2(avg),0.0,Uwind FH0m/s,0.3324184417724609,Vwind FH0m/s,0.64971923828125,1.0583979502170924,0.0,21,135,128,16.969452698039134,-0.6745293802949162,2.311123361339975,132.4176145388689,-0.40450787371980834,1.9872369766503608,113.8602916544034,1.340327604960759,0.54217306957064,0.843407107645033,0.0,0.0,0.0,0.0,0.0,1.667530903890747,0.0,0.0,0.0,290.79998413085934,290.79998413085934,17.649984130859366,0.0
1,2019-05-08 22:00:00,2019-05-08 22:00:00,2019,5,8,22,1.4256796290850982,temperature FH1,17.277242431640616,radiation FH1-2W/m2(avg),0.0,Uwind FH1m/s,1.0884561538696291,Vwind FH1m/s,0.9207744598388672,2.0675462057086955,0.0,22,150,128,16.969452698039134,-0.8265259454695495,2.543704026948856,145.74350507460127,-0.5314786637904769,2.1311415563791236,122.10541672546536,1.340327604960759,0.7123555245260345,0.9827859003969419,0.0,0.0,0.0,0.0,0.0,1.555144169993225,0.0,0.0,0.0,290.4272424316406,290.4272424316406,17.277242431640616,0.0
2,2019-05-08 23:00:00,2019-05-08 23:00:00,2019,5,8,23,1.0481409381346034,temperature FH2,17.02794433593749,radiation FH2-3W/m2(avg),0.0,Uwind FH2m/s,0.5229587554931641,Vwind FH2m/s,0.9083576202392578,1.5200328148609603,0.0,23,165,128,16.969452698039134,-0.9220749807680708,2.744204574004177,157.23134021093531,-0.6112958391878599,2.228493280853571,127.68325966617164,1.340327604960759,0.8193366880611416,1.1450144512088687,0.0,0.0,0.0,0.0,0.0,1.5083940077084412,0.0,0.0,0.0,290.17794433593747,290.17794433593747,17.02794433593749,0.0
3,2019-05-09 00:00:00,2019-05-09 00:00:00,2019,5,9,0,1.1605920205798763,temperature FH3,17.09959960937499,radiation FH3-4W/m2(avg),0.0,Uwind FH3m/s,0.6779460906982422,Vwind FH3m/s,0.9419994354248048,1.683111394434101,0.0,0,-180,129,17.245529188505458,-0.9532195348355956,2.834510188912127,162.40547081149455,-0.6348042937488019,2.2585515357539983,129.40547081149455,1.3397053156420706,0.8504506867276805,1.0528165072469025,0.0,0.0,0.0,0.0,0.0,1.5015959158158967,0.0,0.0,0.0,290.24959960937497,290.24959960937497,17.09959960937499,0.0
4,2019-05-09 01:00:00,2019-05-09 01:00:00,2019,5,9,1,1.9834063346294644,temperature FH4,16.994161376953116,radiation FH4-5W/m2(avg),0.0,Uwind FH4m/s,0.31346607208251953,Vwind FH4m/s,1.958478927612305,2.876371491800958,0.04946596749384019,1,-165,129,17.245529188505458,-0.9206778347008382,2.740609868468785,157.02537875516504,-0.6076204861962712,2.2238574614791187,127.41764678143055,1.3397053156420706,0.814032395250164,0.9808091010897294,0.0,0.0,0.0,0.0,0.0,1.5152185543715266,0.0,0.0,0.0,290.1441613769531,290.1441613769531,16.994161376953116,0.0
5,2019-05-09 02:00:00,2019-05-09 02:00:00,2019,5,9,2,4.311777334715803,temperature FH5,15.886312255859366,radiation FH5-6W/m2(avg),0.0,Uwind FH5m/s,2.450174331665039,Vwind FH5m/s,3.547966957092285,6.253016937594392,0.4932536546552629,2,-150,129,17.245529188505458,-0.825270397383048,2.5414771609985296,145.61591505410618,-0.5279215951000181,2.1269478080814643,121.86513264766931,1.3397053156420706,0.7072593671977353,0.8417014745071346,0.0,0.0,0.0,0.0,0.0,1.5632442488485345,0.0,0.0,0.0,289.03631225585934,289.03631225585934,15.886312255859366,0.0
6,2019-05-09 03:00:00,2019-05-09 03:00:00,2019,5,9,3,3.3500055644294617,temperature FH6,15.174245605468741,radiation FH6-7W/m2(avg),0.0,Uwind FH6m/s,2.3422832489013667,Vwind FH6m/s,2.39504623413086,4.858238241282834,0.3099398831400295,3,-135,129,17.245529188505458,-0.6734990820671868,2.3097286504801153,132.33770349295787,-0.40113896817960726,1.983556226534915,113.64940020734606,1.3397053156420706,0.5374080079813953,0.6449735823644945,0.0,0.0,0.0,0.0,0.0,1.6789669802551621,0.0,0.0,0.0,288.3242456054687,288.3242456054687,15.174245605468741,0.0
7,2019-05-09 04:00:00,2019-05-09 04:00:00,2019,5,9,4,2.3889929194742434,temperature FH7,14.558156738281241,radiation FH7-8W/m2(avg),0.0,Uwind FH7m/s,2.3849868774414062,Vwind FH7m/s,0.1382923126220703,3.4645604421616403,0.12677080096981555,4,-120,129,17.245529188505458,-0.47570685307807337,2.066563787912398,118.40538314194897,-0.2359126319414673,1.8089539278445517,103.64542539910566,1.3397053156420706,0.316053407039095,0.4040321054031185,0.0,0.0,0.0,0.0,0.0,2.016453502990471,0.0,0.0,0.0,287.7081567382812,287.7081567382812,14.558156738281241,0.0
8,2019-05-09 05:00:00,2019-05-09 05:00:00,2019,5,9,5,1.5255871816638125,temperature FH8,13.873006591796866,radiation FH8-9W/m2(avg),1.5,Uwind FH8m/s,1.4880056381225586,Vwind FH8m/s,0.3365345001220703,2.212433932966411,0.0,5,-105,129,17.245529188505458,-0.24537292395420318,1.8187006848386371,104.20387343880637,-0.04350248815079702,1.6143125478106914,92.49329580456354,1.3397053156420706,0.05828051461927897,0.13529680710330746,0.0015,0.01108673613306083,0.0014985032906220368,1.4967093779631908e-06,0.0015,5.640434246051456,2.0249999999999716e-07,0.031588071355742195,0.0014112668518142886,287.02300659179684,287.0562184050429,13.906218405042921,0.22580862725187772
9,2019-05-09 06:00:00,2019-05-09 06:00:00,2019,5,9,6,0.5582205978235223,temperature FH9,13.256032714843741,radiation FH9-10W/m2(avg),26.97635078430176,Uwind FH9m/s,0.5286455154418945,Vwind FH9m/s,0.17928791046142578,0.8095415375466325,0.0,6,-90,129,17.245529188505458,0.0018058286794483988,1.5689904971339736,89.89653358190958,0.16297902986586701,1.4070870212126314,80.62014772311872,1.3397053156420706,0.21834387264948993,0.14291844606188506,0.026976350784301762,0.18875345714730724,0.026518081631843774,0.00045826915245798794,0.026976350784301762,0.011080129026014018,6.549511514739273e-05,0.13033729759074192,0.024890507936879056,286.4060327148437,286.9917893349583,13.841789334958321,3.983229466677814
10,2019-05-09 07:00:00,2019-05-09 07:00:00,2019,5,9,7,1.2687078544679757,temperature FH10,13.017324218749993,radiation FH10-11W/m2(avg),71.46801567077638,Uwind FH10m/s,1.093907356262207,Vwind FH10m/s,0.6426401138305664,1.8399029186812563,0.0,7,-75,129,17.245529188505458,0.24898458131309975,1.319164649808406,75.58256691687488,0.3694605478825308,1.1923678995867422,68.31764827319907,1.3397053156420706,0.4949682599182582,0.4116537443616965,0.07146801567077637,0.17361196551629454,0.07035132243028262,0.0011166932404937518,0.07146801567077637,0.6739138528865709,0.0004596909537526493,0.12500030758548747,0.06675919321352358,286.16732421874997,287.73839056570824,14.588390565708266,10.663474665851531
11,2019-05-09 08:00:00,2019-05-09 08:00:00,2019,5,9,8,2.1006112683040303,temperature FH11,13.122182617187493,radiation FH11-12W/m2(avg),142.02610778808594,Uwind FH11m/s,2.0549907684326167,Vwind FH11m/s,0.4354085922241211,3.046344191814001,0.07180523663841157,8,-60,129,17.245529188505458,0.4793185104369704,1.070918280679303,61.35909768633055,0.5618706916732015,0.9741508530624149,55.81473248954518,1.3397053156420706,0.7527411523380749,0.6525952213230722,0.14202610778808594,0.21763277319153834,0.139244249574769,0.0027818582133169456,0.14202610778808594,0.8530761926905318,0.0018154273764089783,0.13995338362197085,0.13306954300280907,286.27218261718747,289.40375252918693,16.253752529186954,21.166318350482456
12,2019-05-09 09:00:00,2019-05-09 09:00:00,2019,5,9,9,2.7206699856161984,temperature FH12,13.713460693359366,radiation FH12-13W/m2(avg),199.0054702758789,Uwind FH12m/s,2.238335609436035,Vwind FH12m/s,1.5465764999389648,3.9455644809599377,0.18998847464044893,9,-45,129,17.245529188505458,0.6771107394260836,0.8269670800993072,47.38172348594739,0.7270970279113413,0.7567123413992801,43.35642346764143,1.3397053156420706,0.974095753280375,0.8493231134657119,0.1990054702758789,0.23431067295911165,0.19534095133294951,0.003664518942929379,0.1990054702758789,0.9312522447948269,0.00311236063796286,0.13569879097204846,0.18677077321831487,286.86346069335934,291.25879955643035,18.10879955643037,29.56910154276832
13,2019-05-09 10:00:00,2019-05-09 10:00:00,2019,5,9,10,5.216264189938796,temperature FH13,15.018911132812493,radiation FH13-14W/m2(avg),237.1118392944336,Uwind FH13m/s,3.821367263793945,Vwind FH13m/s,3.550572395324707,7.564720021147441,0.6656489170650921,10,-30,129,17.245529188505458,0.8288820547419447,0.5936899995769009,34.015931314880056,0.8538796548317521,0.547401865546817,31.363816593420363,1.3397053156420706,1.1439471124967147,0.9884307400483082,0.2371118392944336,0.23988715616315726,0.2324442486050581,0.0046675906893755,0.2371118392944336,0.9707246800549043,0.004613590119342019,0.14030390631335257,0.22278928882937785,288.16891113281247,293.4118857299305,20.261885729930498,35.07895768419983
14,2019-05-09 11:00:00,2019-05-09 11:00:00,2019,5,9,11,4.95966496726512,temperature FH14,15.944020996093741,radiation FH14-15W/m2(avg),445.1945266723633,Uwind FH14m/s,4.023310661315918,Vwind FH14m/s,2.900215148925781,7.192595219471473,0.6167410859876793,11,-15,129,17.245529188505458,0.9242894920597349,0.39162641665747017,22.438540820304922,0.9335785459280052,0.36652439047608953,21.000300662884918,1.3397053156420706,1.2507201405491435,1.0604381462054795,0.44519452667236326,0.4198213052457456,0.36205795477297475,0.0831365718993885,0.44519452667236326,0.9900500564105865,0.0881611921868661,0.4321366969931953,0.4276063033061829,289.0940209960937,299.1570226672326,26.007022667232604,66.34220180031967
15,2019-05-09 12:00:00,2019-05-09 12:00:00,2019,5,9,12,4.131862676027766,temperature FH15,17.168538818359366,radiation FH16-17W/m2(avg),567.2044525146483,Uwind FH15m/s,3.2008790969848637,Vwind FH15m/s,2.612788200378418,5.9921014679944395,0.45896190722212626,12,0,129,17.245529188505458,0.9568311921944923,0.29490006649874584,16.896529188505458,0.9607623534805358,0.2810585866593829,16.103470811494542,1.3397053156420706,1.28713843202666,1.0604381462054795,0.5672044525146483,0.5348774509331372,0.33372093456242186,0.2334835179522265,0.5672044525146483,0.9959082896287493,0.24759482894679286,0.6415910521070776,0.5582003907041814,290.31853881835934,303.45485467959776,30.30485467959778,85.64079732744904
16,2019-05-09 13:00:00,2019-05-09 13:00:00,2019,5,9,13,3.4751615372090225,temperature FH16,18.172231445312487,radiation FH17-18W/m2(avg),577.7556114196777,Uwind FH16m/s,2.369956970214844,Vwind FH16m/s,2.54166316986084,5.039741681020007,0.33379462093405804,13,15,129,17.245529188505458,0.9242894920597349,0.39162641665747017,22.438540820304922,0.9335785459280052,0.36652439047608953,21.000300662884918,1.3397053156420706,1.2507201405491435,0.9884307400483082,0.5777556114196777,0.5845180527180293,0.2760783970135817,0.30167721440609596,0.5777556114196777,0.9900500564105865,0.2981870322911296,0.7226020154039587,0.5705753527580877,291.32223144531247,304.7497714135528,31.599771413552844,87.2428841657763
17,2019-05-09 14:00:00,2019-05-09 14:00:00,2019,5,9,14,2.4652611693917983,temperature FH17,18.814748535156237,radiation FH18-19W/m2(avg),518.2446384429932,Uwind FH17m/s,1.7664823532104492,Vwind FH17m/s,1.7196083068847656,3.5751660280984163,0.14130753512150612,14,30,129,17.245529188505458,0.8288820547419447,0.5936899995769009,34.015931314880056,0.8538796548317521,0.547401865546817,31.363816593420363,1.3397053156420706,1.1439471124967147,0.8493231134657119,0.5182446384429932,0.6101854879802647,0.21825850955432013,0.29998612888867304,0.5182446384429932,0.9707246800549043,0.25478515298425414,0.7608222028615137,0.5056815783348361,291.9647485351562,303.865121678636,30.715121678636024,77.49994130836593
18,2019-05-09 15:00:00,2019-05-09 15:00:00,2019,5,9,15,1.21224965219571,temperature FH18,19.18727661132812,radiation FH19-20W/m2(avg),414.34850311279297,Uwind FH18m/s,1.1321516036987305,Vwind FH18m/s,0.4333381652832031,1.758026219661529,0.0,15,45,129,17.245529188505458,0.6771107394260836,0.8269670800993072,47.38172348594739,0.7270970279113413,0.7567123413992801,43.35642346764143,1.3397053156420706,0.974095753280375,0.6525952213230722,0.414348503112793,0.6349242065743944,0.15262758590458186,0.2617209172082111,0.414348503112793,0.9312522447948269,0.17079781989037002,0.794760601338221,0.3931579376499316,292.3372766113281,301.5895934106898,28.439593410689838,60.61379147050312
19,2019-05-09 16:00:00,2019-05-09 16:00:00,2019,5,9,16,1.966834596195817,temperature FH19,18.86751342773437,radiation FH20-21W/m2(avg),278.5752339363098,Uwind FH19m/s,0.3081216812133789,Vwind FH19m/s,1.9425497055053709,2.8523388590681242,0.04630739290609632,16,60,129,17.245529188505458,0.4793185104369704,1.070918280679303,61.35909768633055,0.5618706916732015,0.9741508530624149,55.81473248954518,1.3397053156420706,0.7527411523380749,0.4116537443616965,0.27857523393630984,0.6767222155801449,0.07993627905065732,0.19863895488565253,0.27857523393630984,0.8530761926905318,0.08177046955477298,0.8444247595050326,0.24830898156459685,292.01751342773434,297.8610514605545,24.71105146055453,38.65375311387489
20,2019-05-09 17:00:00,2019-05-09 17:00:00,2019,5,9,17,2.9699937309529227,temperature FH20,17.936483154296862,radiation FH21-22W/m2(avg),136.66788244247437,Uwind FH20m/s,0.6800556182861328,Vwind FH20m/s,2.891087532043457,4.3071382547220205,0.23750959919203696,17,75,129,17.245529188505458,0.24898458131309975,1.319164649808406,75.58256691687488,0.3694605478825308,1.1923678995867422,68.31764827319907,1.3397053156420706,0.4949682599182582,0.14291844606188506,0.13666788244247435,0.9562648224099487,0.022550200603008268,0.11411768183946608,0.13666788244247435,0.6739138528865709,0.016309521756681093,0.9137833441248533,0.10017819995687151,291.08648315429684,293.44401012661524,20.294010126615262,15.772118656308832
21,2019-05-09 18:00:00,2019-05-09 18:00:00,2019,5,9,18,1.937105028813494,temperature FH21,17.798482666015612,radiation FH22-23W/m2(avg),38.9375,Uwind FH21m/s,0.7142791748046875,Vwind FH21m/s,1.8006057739257812,2.809224506457132,0.04064093513436594,18,90,129,17.245529188505458,0.0018058286794483988,1.5689904971339736,89.89653358190958,0.16297902986586701,1.4070870212126314,80.62014772311872,1.3397053156420706,0.21834387264948993,0.13529680710330746,0.0389375,0.28779319212070403,0.037396254735397975,0.0015412452646020244,0.0389375,0.011080129026014018,0.00020852556326374618,0.1989536200000579,0.03517453853734383,290.9484826660156,291.7762568062611,18.626256806261097,5.561444076831673
22,2019-05-09 19:00:00,2019-05-09 19:00:00,2019,5,9,19,1.664645177000408,temperature FH22,17.56932617187499,radiation FH23-24W/m2(avg),0.0,Uwind FH22m/s,1.6437406539916992,Vwind FH22m/s,0.2629833221435547,2.4140983355195558,0.0,19,105,129,17.245529188505458,-0.24537292395420318,1.8187006848386371,104.20387343880637,-0.04350248815079702,1.6143125478106914,92.49329580456354,1.3397053156420706,0.05828051461927897,0.4040321054031185,0.0,0.0,0.0,0.0,0.0,5.640434246051456,0.0,0.0,0.0,290.71932617187497,290.71932617187497,17.56932617187499,0.0
23,2019-05-09 20:00:00,2019-05-09 20:00:00,2019,5,9,20,1.761860566697883,temperature FH23,17.11583496093749,radiation FH24-25W/m2(avg),0.0,Uwind FH23m/s,1.3016214370727541,Vwind FH23m/s,1.1874065399169922,2.5550818398111144,0.007239327518032173,20,120,129,17.245529188505458,-0.47570685307807337,2.066563787912398,118.40538314194897,-0.2359126319414673,1.8089539278445517,103.64542539910566,1.3397053156420706,0.316053407039095,0.6449735823644945,0.0,0.0,0.0,0.0,0.0,2.016453502990471,0.0,0.0,0.0,290.26583496093747,290.26583496093747,17.11583496093749,0.0
24,2019-05-09 21:00:00,2019-05-09 21:00:00,2019,5,9,21,1.4882002466529687,temperature FH24,16.74999023437499,radiation FH25-26W/m2(avg),0.0,Uwind FH24m/s,0.7929067611694336,Vwind FH24m/s,1.259380340576172,2.1582147282813073,0.0,21,135,129,17.245529188505458,-0.6734990820671868,2.3097286504801153,132.33770349295787,-0.40113896817960726,1.983556226534915,113.64940020734606,1.3397053156420706,0.5374080079813953,0.8417014745071346,0.0,0.0,0.0,0.0,0.0,1.6789669802551621,0.0,0.0,0.0,289.89999023437497,289.89999023437497,16.74999023437499,0.0
25,2019-05-09 22:00:00,2019-05-09 22:00:00,2019,5,9,22,0.5516570513860941,temperature FH25,16.515645751953116,radiation FH26-27W/m2(avg),0.0,Uwind FH25m/s,0.11078453063964844,Vwind FH25m/s,0.5404186248779297,0.8000229646107156,0.0,22,150,129,17.245529188505458,-0.825270397383048,2.5414771609985296,145.61591505410618,-0.5279215951000181,2.1269478080814643,121.86513264766931,1.3397053156420706,0.7072593671977353,0.9808091010897294,0.0,0.0,0.0,0.0,0.0,1.5632442488485345,0.0,0.0,0.0,289.6656457519531,289.6656457519531,16.515645751953116,0.0
26,2019-05-09 23:00:00,2019-05-09 23:00:00,2019,5,9,23,1.3115518061446019,temperature FH26,16.46928955078124,radiation FH27-28W/m2(avg),0.0,Uwind FH26m/s,0.5561113357543945,Vwind FH26m/s,1.1878166198730469,1.902035986952296,0.0,23,165,129,17.245529188505458,-0.9206778347008382,2.740609868468785,157.02537875516504,-0.6076204861962712,2.2238574614791187,127.41764678143055,1.3397053156420706,0.814032395250164,1.1442761747498345,0.0,0.0,0.0,0.0,0.0,1.5152185543715266,0.0,0.0,0.0,289.6192895507812,289.6192895507812,16.46928955078124,0.0
27,2019-05-10 00:00:00,2019-05-10 00:00:00,2019,5,10,0,1.1500551576056308,temperature FH27,16.34483886718749,radiation FH28-29W/m2(avg),0.0,Uwind FH27m/s,0.5543622970581055,Vwind FH27m/s,1.0076255798339844,1.6678306464890285,0.0,0,-180,130,17.516495456484222,-0.9517793269668349,2.829780935374056,162.13450454351576,-0.6311430420713564,2.2538222822159275,129.1345045435158,1.3390911143274253,0.8451580395073339,1.0507135508155636,0.0,0.0,0.0,0.0,0.0,1.5080247479924331,0.0,0.0,0.0,289.49483886718747,289.49483886718747,16.34483886718749,0.0
28,2019-05-10 01:00:00,2019-05-10 01:00:00,2019,5,10,1,1.328197234444071,temperature FH28,16.189962158203116,radiation FH29-30W/m2(avg),0.0,Uwind FH28m/s,1.0995941162109375,Vwind FH28m/s,0.7449836730957031,1.9261754860521385,0.0,1,-165,130,17.516495456484222,-0.9192857639821296,2.7370582823282863,156.8218878587373,-0.6039994460325981,2.2193061718415326,127.15687709385524,1.3390911143274253,0.8088102912409394,0.9788456249428523,0.0,0.0,0.0,0.0,0.0,1.5219976939060227,0.0,0.0,0.0,289.3399621582031,289.3399621582031,16.189962158203116,0.0
29,2019-05-10 02:00:00,2019-05-10 02:00:00,2019,5,10,2,1.4777295974027924,temperature FH29,15.894246826171866,radiation FH30-31W/m2(avg),0.0,Uwind FH29m/s,1.227975845336914,Vwind FH29m/s,0.8220462799072266,2.1430300046681903,0.0,2,-150,130,17.516495456484222,-0.8240194576472701,2.5392656520952546,145.4892049275929,-0.5244184491294512,2.1228282923315205,121.62910178155987,1.3390911143274253,0.7022440854186173,0.8400074535782971,0.0,0.0,0.0,0.0,0.0,1.5713014273528414,0.0,0.0,0.0,289.04424682617184,289.04424682617184,15.894246826171866,0.0
30,2019-05-10 03:00:00,2019-05-10 03:00:00,2019,5,10,3,1.2197929663173301,temperature FH30,15.733663330078116,radiation FH31-32W/m2(avg),0.0,Uwind FH30m/s,0.9248666763305664,Vwind FH30m/s,0.7953090667724609,1.7689656692913402,0.0,3,-135,130,17.516495456484222,-0.6724726493039614,2.308340932454989,132.25819310696392,-0.3978233647870493,1.9799394964266228,113.44217683650302,1.3390911143274253,0.5327217328581757,0.6436606286594606,0.0,0.0,0.0,0.0,0.0,1.6903799747004025,0.0,0.0,0.0,288.8836633300781,288.8836633300781,15.733663330078116,0.0
