,DateTime,Date,Year,Month,Day,Hour,wind_10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,wind_30m[m/s],wind output[kWh],ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
0,2019-04-18 09:00:00,2019-04-18 09:00:00,2019,4,18,9,0.9773536496740269,temperature FH0,17.854482421874987,radiation FH0-1W/m2(avg),654.2701911926271,Uwind FH0m/s,0.03463172912597656,Vwind FH0m/s,0.9767398834228516,1.4173758176764015,0.0,9,-45,108,10.510978063812619,0.6963397859025713,0.8005113671886092,45.865922792154635,0.6810465739455627,0.8216053633780134,47.07451974687254,1.3541722727025667,0.9222543868561592,0.882227622050762,0.6542701911926271,0.7416115465436893,0.12739505573335994,0.5268751354592671,0.6542701911926271,1.0224554568543076,0.4648237978739024,0.897377724213199,0.6737754386254688,291.00448242187497,306.860664410861,33.710664410861,102.451732798349
1,2019-04-18 10:00:00,2019-04-18 10:00:00,2019,4,18,10,1.4702310069967242,temperature FH1,20.135427246093737,radiation FH1-2W/m2(avg),772.9005355834961,Uwind FH1m/s,0.5652275085449219,Vwind FH1m/s,1.35723876953125,2.1321554141739854,0.0,10,-30,108,10.510978063812619,0.8525888509788111,0.5498769141968101,31.505626435154515,0.8115697026606082,0.6239625319954762,35.75041965763738,1.3541722727025667,1.0990051887084622,1.0269858662925855,0.7729005355834961,0.7525912098222576,0.14296940921294207,0.629931126370554,0.7729005355834961,1.050542976387275,0.6469303635203276,0.9027858221789107,0.8187710820778352,293.2854272460937,312.55384004432545,39.40384004432548,122.62848386799874
2,2019-04-18 11:00:00,2019-04-18 11:00:00,2019,4,18,11,2.024565532748196,temperature FH2,21.279165039062487,radiation FH2-3W/m2(avg),818.4402561187744,Uwind FH2m/s,1.3071537017822266,Vwind FH2m/s,1.5460319519042969,2.936061300201325,0.05731091374074559,11,-15,108,10.510978063812619,0.9508111194700614,0.31495241817753933,18.045444309012396,0.8936199714843719,0.4654493613744307,26.66828398381436,1.3541722727025667,1.2101153877173947,1.1019182473833582,0.8184402561187745,0.7427413585919487,0.15846543769321594,0.6599748184255585,0.8184402561187745,1.0639994066948735,0.7272382952366415,0.8979872931735653,0.8785884353736646,294.42916503906247,315.1052795515227,41.95527955152272,130.68777765537908
3,2019-04-18 12:00:00,2019-04-18 12:00:00,2019,4,18,12,1.587637665178567,temperature FH3,21.674031982421866,radiation FH3-4W/m2(avg),683.5892181396483,Uwind FH3m/s,1.5831565856933594,Vwind FH3m/s,0.1191997528076172,2.302420658690794,0.0,12,0,108,10.510978063812619,0.9843129060986168,0.17735997572896867,10.16197806381262,0.9216057901909945,0.3985986774291603,22.838021936187392,1.3541722727025667,1.2480130074387839,1.1019182473833582,0.6835892181396483,0.6203629169068721,0.2728465122919581,0.41074270584769024,0.6835892181396483,1.0680411479344403,0.4526048825531851,0.7751528136555838,0.7213581833621616,294.82403198242184,311.7999945642114,38.6499945642114,108.25705563749516
4,2019-04-18 13:00:00,2019-04-18 13:00:00,2019,4,18,13,1.9063784951553007,temperature FH4,20.672780761718737,radiation FH4-5W/m2(avg),527.6179466247559,Uwind FH4m/s,1.1759967803955078,Vwind FH4m/s,1.500436782836914,2.7646643354456786,0.03478445551571775,13,15,108,10.510978063812619,0.9508111194700614,0.31495241817753933,18.045444309012396,0.8936199714843719,0.4654493613744307,26.66828398381436,1.3541722727025667,1.2101153877173947,1.0269858662925855,0.5276179466247558,0.5137538538183143,0.3345851268611345,0.1930328197636213,0.5276179466247558,1.0639994066948735,0.19824197762784312,0.6048612988050109,0.5345076217919245,293.8227807617187,306.40152679455537,33.25152679455539,81.3736877868056
5,2019-04-18 14:00:00,2019-04-18 14:00:00,2019,4,18,14,1.2412191746097687,temperature FH5,20.487783203124987,radiation FH5-6W/m2(avg),431.19049072265625,Uwind FH5m/s,0.5115242004394531,Vwind FH5m/s,1.1309146881103516,1.800038341407855,0.0,14,30,108,10.510978063812619,0.8525888509788111,0.5498769141968101,31.505626435154515,0.8115697026606082,0.6239625319954762,35.75041965763738,1.3541722727025667,1.0990051887084622,0.882227622050762,0.43119049072265625,0.4887519727849172,0.295932941634931,0.13525754908772525,0.43119049072265625,1.050542976387275,0.11932794589607805,0.5600749767502835,0.42881952935266654,293.63778320312497,303.72933612722437,30.579336127224394,65.74355602273195
6,2019-04-18 15:00:00,2019-04-18 15:00:00,2019,4,18,15,0.4475341009333401,temperature FH6,20.712453613281237,radiation FH6-7W/m2(avg),421.6229190826416,Uwind FH6m/s,0.14205360412597656,Vwind FH6m/s,0.4243907928466797,0.6490219916404159,0.0,15,45,108,10.510978063812619,0.6963397859025713,0.8005113671886092,45.865922792154635,0.6810465739455627,0.8216053633780134,47.07451974687254,1.3541722727025667,0.9222543868561592,0.677508549778658,0.4216229190826416,0.6223137984316003,0.16652471952130454,0.25509819956133706,0.4216229190826416,1.0224554568543076,0.17283121123594813,0.7778423616846006,0.4259451304560093,293.8624536132812,303.88636235001263,30.736362350012655,65.27603126863843
7,2019-04-18 16:00:00,2019-04-18 16:00:00,2019,4,18,16,0.9607627474643364,temperature FH7,21.60948730468749,radiation FH7-8W/m2(avg),295.27832317352295,Uwind FH7m/s,0.5173625946044922,Vwind FH7m/s,0.8095684051513672,1.3933153932913365,0.0,16,60,108,10.510978063812619,0.4927120398124989,1.0555927160066296,60.48100751193158,0.5109455208614967,1.0345119579167597,59.27316904444576,1.3541722727025667,0.6919082572122097,0.426779915937355,0.2952783231735229,0.6918749269749269,0.07705341621803018,0.21822490695549274,0.2952783231735229,0.9643142364409916,0.09313400744590229,0.8596791138065853,0.28762703302802833,294.75948730468747,301.52831014861374,28.378310148613764,44.35099623426534
8,2019-04-18 17:00:00,2019-04-18 17:00:00,2019,4,18,17,1.1706384358410546,temperature FH8,21.124959716796862,radiation FH8-9W/m2(avg),135.86944258213043,Uwind FH8m/s,1.0963134765625,Vwind FH8m/s,0.4104766845703125,1.6976808862964157,0.0,17,75,108,10.510978063812619,0.2555825070938708,1.3123461531414005,75.19189583523145,0.31285864907080796,1.2525950413849127,71.76840931037019,1.3541722727025667,0.4236645078468708,0.14712846257447798,0.13586944258213043,0.9234749021682456,0.022418458026051524,0.11345098455607891,0.13586944258213043,0.8169264549756012,0.016691868935296734,0.9137833441248533,0.11586910783404678,294.27495971679684,297.00174605449143,23.851746054491457,18.077066501622543
9,2019-04-18 18:00:00,2019-04-18 18:00:00,2019,4,18,18,0.9112973987360123,temperature FH9,19.442434082031237,radiation FH9-10W/m2(avg),24.9375,Uwind FH9m/s,0.7767333984375,Vwind FH9m/s,0.4766006469726562,1.3215798560844711,0.0,18,90,108,10.510978063812619,0.0011111735263808395,1.5696851530398535,89.93633443353032,0.10028525153199871,1.470342212922551,84.24440324038802,1.3541722727025667,0.1358035069856354,0.14238802590916907,0.0249375,0.17513762018098286,0.024544425503706307,0.00039307449629369384,0.0249375,0.011080129026014256,5.596910156250007e-05,0.12554834055569383,0.02303487841204246,292.5924340820312,293.1345215539946,19.984521553994625,3.6294867626672658
