,DateTime,Date,Year,Month,Day,Hour,wind_10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,wind_30m[m/s],wind output[kWh],ts,ω,n,δ the solar declination,cosθ,θ(radian),θ(degree),cosθz,θz(radian),θz(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[°C],Ppv(the output of the PV array)[Wh]
0,2019-05-09 21:00:00,2019-05-09 21:00:00,2019,5,9,21,1.3756793177356321,temperature FH0,17.785146484374987,radiation FH0-1W/m2(avg),0.0,Uwind FH0m/s,1.018083572387695,Vwind FH0m/s,0.9252023696899414,1.9950348560998197,0.0,21,135,129,17.245529188505458,-0.6734990820671868,2.3097286504801153,132.33770349295787,-0.40113896817960726,1.983556226534915,113.64940020734606,1.3397053156420706,0.5374080079813953,0.8417014745071346,0.0,0.0,0.0,0.0,0.0,1.6789669802551621,0.0,0.0,0.0,290.93514648437497,290.93514648437497,17.78514648437499,0.0
1,2019-05-09 22:00:00,2019-05-09 22:00:00,2019,5,9,22,0.6294870404760881,temperature FH1,17.46019531249999,radiation FH1-2W/m2(avg),0.0,Uwind FH1m/s,0.6239643096923828,Vwind FH1m/s,0.08320140838623047,0.9128934127468312,0.0,22,150,129,17.245529188505458,-0.825270397383048,2.5414771609985296,145.61591505410618,-0.5279215951000181,2.1269478080814643,121.86513264766931,1.3397053156420706,0.7072593671977353,0.9808091010897294,0.0,0.0,0.0,0.0,0.0,1.5632442488485345,0.0,0.0,0.0,290.61019531249997,290.61019531249997,17.46019531249999,0.0
2,2019-05-09 23:00:00,2019-05-09 23:00:00,2019,5,9,23,1.0787312144382104,temperature FH2,17.30675292968749,radiation FH2-3W/m2(avg),0.0,Uwind FH2m/s,1.0521326065063477,Vwind FH2m/s,0.23807144165039065,1.5643953830093815,0.0,23,165,129,17.245529188505458,-0.9206778347008382,2.740609868468785,157.02537875516504,-0.6076204861962712,2.2238574614791187,127.41764678143055,1.3397053156420706,0.814032395250164,1.1442761747498345,0.0,0.0,0.0,0.0,0.0,1.5152185543715266,0.0,0.0,0.0,290.45675292968747,290.45675292968747,17.30675292968749,0.0
3,2019-05-10 00:00:00,2019-05-10 00:00:00,2019,5,10,0,1.4002261340298623,temperature FH3,17.046956787109366,radiation FH3-4W/m2(avg),0.0,Uwind FH3m/s,1.351736068725586,Vwind FH3m/s,0.3652982711791992,2.030633089991913,0.0,0,-180,130,17.516495456484222,-0.9517793269668349,2.829780935374056,162.13450454351576,-0.6311430420713564,2.2538222822159275,129.1345045435158,1.3390911143274253,0.8451580395073339,1.0507135508155636,0.0,0.0,0.0,0.0,0.0,1.5080247479924331,0.0,0.0,0.0,290.19695678710934,290.19695678710934,17.046956787109366,0.0
4,2019-05-10 01:00:00,2019-05-10 01:00:00,2019,5,10,1,1.8098561776042426,temperature FH4,16.686910400390616,radiation FH4-5W/m2(avg),0.0,Uwind FH4m/s,1.8060264587402344,Vwind FH4m/s,0.1176767349243164,2.624685936829598,0.01638729455474714,1,-165,130,17.516495456484222,-0.9192857639821296,2.7370582823282863,156.8218878587373,-0.6039994460325981,2.2193061718415326,127.15687709385524,1.3390911143274253,0.8088102912409394,0.9788456249428523,0.0,0.0,0.0,0.0,0.0,1.5219976939060227,0.0,0.0,0.0,289.8369104003906,289.8369104003906,16.686910400390616,0.0
5,2019-05-10 02:00:00,2019-05-10 02:00:00,2019,5,10,2,1.907402514585697,temperature FH5,16.43071533203124,radiation FH5-6W/m2(avg),0.0,Uwind FH5m/s,1.7422628402709959,Vwind FH5m/s,0.7763404846191406,2.7661493868167546,0.034979633695916314,2,-150,130,17.516495456484222,-0.8240194576472701,2.5392656520952546,145.4892049275929,-0.5244184491294512,2.1228282923315205,121.62910178155987,1.3390911143274253,0.7022440854186173,0.8400074535782971,0.0,0.0,0.0,0.0,0.0,1.5713014273528414,0.0,0.0,0.0,289.5807153320312,289.5807153320312,16.43071533203124,0.0
6,2019-05-10 03:00:00,2019-05-10 03:00:00,2019,5,10,3,2.068487166158922,temperature FH6,16.30290771484374,radiation FH6-7W/m2(avg),0.0,Uwind FH6m/s,2.000751495361328,Vwind FH6m/s,0.5250072479248047,2.999757241880137,0.06568238036138943,3,-135,130,17.516495456484222,-0.6724726493039614,2.308340932454989,132.25819310696392,-0.3978233647870493,1.9799394964266228,113.44217683650302,1.3390911143274253,0.5327217328581757,0.6436606286594606,0.0,0.0,0.0,0.0,0.0,1.6903799747004025,0.0,0.0,0.0,289.4529077148437,289.4529077148437,16.30290771484374,0.0
7,2019-05-10 04:00:00,2019-05-10 04:00:00,2019,5,10,4,1.608689093472696,temperature FH7,15.992025146484366,radiation FH7-8W/m2(avg),0.0,Uwind FH7m/s,1.565654754638672,Vwind FH7m/s,0.3696022033691406,2.3329498181220796,0.0,4,-120,130,17.516495456484222,-0.4749730034978585,2.0657296804272507,118.35759230338977,-0.23284143879505886,1.8057947363637865,103.46441706058414,1.3390911143274253,0.3117959017376763,0.40318586182609345,0.0,0.0,0.0,0.0,0.0,2.039898937044096,0.0,0.0,0.0,289.14202514648434,289.14202514648434,15.992025146484366,0.0
8,2019-05-10 05:00:00,2019-05-10 05:00:00,2019,5,10,5,1.2419669180499768,temperature FH8,15.724263916015616,radiation FH8-9W/m2(avg),12.375,Uwind FH8m/s,0.8349876403808594,Vwind FH8m/s,0.9193897247314452,1.8011227323755774,0.0,5,-105,130,17.516495456484222,-0.24497979470705067,1.8182951789380177,104.18063966213323,-0.040715916764310384,1.611523501671794,92.33349523193746,1.3390911143274253,0.05452232235078319,0.13497111103454779,0.012375,0.09168628682942709,0.012272884398043726,0.0001021156019562746,0.012375,6.016806550744012,1.3782656250000025e-05,0.0908392305925609,0.012121293740639878,288.8742639160156,289.15951836204533,16.009518362045355,1.929226293481504
9,2019-05-10 06:00:00,2019-05-10 06:00:00,2019,5,10,6,1.024446557486364,temperature FH9,15.702108154296866,radiation FH9-10W/m2(avg),125.01094472408295,Uwind FH9m/s,0.2753639221191406,Vwind FH9m/s,0.9867448806762696,1.4856707984538642,0.0,6,-90,130,17.516495456484222,0.001833319971117606,1.5689630057967938,89.894958444316,0.16546016448123846,1.4045717379133358,80.47603260578934,1.3390911143274253,0.22156623603198075,0.14270523169456573,0.12501094472408295,0.8760081409744378,0.020626805879473686,0.10438413884460926,0.12501094472408295,0.011080129026013909,0.014896162719057684,0.9137833441248533,0.022248335791446906,288.85210815429684,289.37568565658887,16.225685656588894,3.539117180198952
