,Check,Diesel_Cf,battery state[%],battery state[kWh],battery_charging_power,battery_discharging_power,demand,diesel power,flowchart_root,hour,pv,pv+wind-demand,trashed power,wind
0,True,0.0,49.826669822871615,27.884278738368266,0.0,0.09699999999999999,0.09699999999999999,0.0,0h: discharging 0.097[kWh].,0,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.65333964574323,27.787278738368265,0.0,0.09699999999999999,0.09699999999999999,0.0,1h: discharging 0.097[kWh].,1,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.48000946861485,27.690278738368264,0.0,0.09699999999999999,0.09699999999999999,0.0,2h: discharging 0.097[kWh].,2,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.30667929148646,27.593278738368262,0.0,0.09699999999999999,0.09699999999999999,0.0,3h: discharging 0.097[kWh].,3,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.133349114358076,27.49627873836826,0.0,0.09699999999999999,0.09699999999999999,0.0,4h: discharging 0.097[kWh].,4,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.96001893722969,27.39927873836826,0.0,0.09699999999999999,0.09699999999999999,0.0,5h: discharging 0.097[kWh].,5,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.78668876010131,27.30227873836826,0.0,0.09699999999999999,0.09699999999999999,0.0,6h: discharging 0.097[kWh].,6,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.570344722955525,27.181207082233055,0.0,0.12107165613520537,0.20845179,0.0,7h: discharging 0.121[kWh].,7,0.056704496866565465,-0.12107165613520536,0,0.030675636998229176
0,True,0.0,49.487143712533644,27.69427124372185,0.5130641614887941,0.0,0.2957,0.0,8h: Battery charge PV0.513,8,0.7455947776746286,0.5130641614887941,0,0.06316938381416552
0,True,0.0,52.532560233561455,29.398564214708067,1.7042929709862178,0.0,0.2559,0.0,9h: Battery charge PV1.704,9,1.9601929709862178,1.7042929709862178,0,0.0
0,True,0.0,55.425928258632794,31.017766958752134,1.6192027440440668,0.0,0.09699999999999999,0.0,10h: Battery charge PV1.619,10,1.7162027440440668,1.6192027440440668,0,0.0
0,True,0.0,61.22162637333998,34.26118784737328,3.243420888621147,0.0,0.09699999999999999,0.0,11h: Battery charge PV3.243,11,3.340420888621147,3.243420888621147,0,0.0
0,True,0.0,68.25236831348859,38.195770846669966,3.9345829992966856,0.0,0.09699999999999999,0.0,12h: Battery charge PV3.935,12,4.031582999296686,3.9345829992966856,0,0.0
0,True,0.0,74.59145147930613,41.743283906838734,3.5475130601687663,0.0,0.1259,0.0,13h: Battery charge PV3.548,13,3.6734130601687665,3.5475130601687663,0,0.0
0,True,0.0,79.54018769215487,44.51272325432629,2.7694393474875567,0.0,0.1259,0.0,14h: Battery charge PV2.769,14,2.895339347487557,2.7694393474875567,0,0.0
0,True,0.0,80.0,44.77004598138923,0.2573227270629402,0.0,0.09699999999999999,0.0,15h: Battery fullcharge PV0.257,15,0.35432272706294016,0.2573227270629402,0,0.0
0,True,0.0,80.0,44.77004598138923,0.0,0.0,0.09699999999999999,0.0,16h: Battery fullcharge PV0,16,0.09699999999999999,0.0,0,0.0
0,True,0.0,79.82620103336325,44.672783634791166,0.0,0.0972623465980651,0.1259,0.0,17h: discharging 0.097[kWh].,17,0.02863765340193492,-0.0972623465980651,0,0.0
0,True,0.0,79.28691188431846,44.370983634791166,0.0,0.3018,0.3018,0.0,18h: discharging 0.302[kWh].,18,0.0,-0.3018,0,0.0
0,True,0.0,78.73171924479487,44.06028363479117,0.0,0.3107,0.3107,0.0,19h: discharging 0.311[kWh].,19,0.0,-0.3107,0,0.0
0,True,0.0,77.29343615643782,43.25538363479117,0.0,0.8049,0.8049,0.0,20h: discharging 0.805[kWh].,20,0.0,-0.8049,0,0.0
0,True,0.0,76.70250533606301,42.92468363479117,0.0,0.3307,0.3307,0.0,21h: discharging 0.331[kWh].,21,0.0,-0.3307,0,0.0
0,True,0.0,76.05993284435822,42.56508363479117,0.0,0.3596,0.3596,0.0,22h: discharging 0.36[kWh].,22,0.0,-0.3596,0,0.0
0,True,0.0,75.78331932456982,42.41028363479117,0.0,0.1548,0.1548,0.0,23h: discharging 0.155[kWh].,23,0.0,-0.1548,0,0.0
0,True,0.0,75.44201969744073,42.21928363479117,0.0,0.191,0.191,0.0,24h: discharging 0.191[kWh].,24,0.0,-0.191,0,0.0
0,True,0.0,75.26868952031235,42.12228363479117,0.0,0.09699999999999999,0.09699999999999999,0.0,25h: discharging 0.097[kWh].,25,0.0,-0.09699999999999999,0,0.0
0,True,0.0,75.09535934318396,42.025283634791165,0.0,0.09699999999999999,0.09699999999999999,0.0,26h: discharging 0.097[kWh].,26,0.0,-0.09699999999999999,0,0.0
0,True,0.0,74.92202916605558,41.928283634791164,0.0,0.09699999999999999,0.09699999999999999,0.0,27h: discharging 0.097[kWh].,27,0.0,-0.09699999999999999,0,0.0
