,Check,Diesel_Cf,battery state[%],battery state[kWh],battery_charging_power,battery_discharging_power,demand,diesel power,flowchart_root,hour,pv,pv+wind-demand,trashed power,wind
0,True,0.0,49.86429538389484,35.642388527813644,0.0,0.09699999999999999,0.09699999999999999,0.0,0h: discharging 0.097[kWh].,0,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.72859076778968,35.54538852781364,0.0,0.09699999999999999,0.09699999999999999,0.0,1h: discharging 0.097[kWh].,1,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.592886151684525,35.44838852781364,0.0,0.09699999999999999,0.09699999999999999,0.0,2h: discharging 0.097[kWh].,2,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.457181535579366,35.35138852781364,0.0,0.09699999999999999,0.09699999999999999,0.0,3h: discharging 0.097[kWh].,3,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.32147691947421,35.25438852781364,0.0,0.09699999999999999,0.09699999999999999,0.0,4h: discharging 0.097[kWh].,4,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.18577230336905,35.15738852781364,0.0,0.09699999999999999,0.09699999999999999,0.0,5h: discharging 0.097[kWh].,5,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.05006768726389,35.060388527813636,0.0,0.09699999999999999,0.09699999999999999,0.0,6h: discharging 0.097[kWh].,6,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.87016768942005,34.93179820943176,0.0,0.12859031838187482,0.20845179,0.0,7h: discharging 0.129[kWh].,7,0.07333025233243241,-0.12859031838187482,0,0.006531219285692765
0,True,0.0,49.82423082728799,35.613750872718306,0.6819526632865427,0.0,0.2957,0.0,8h: Battery charge PV0.682,8,0.9642031268398757,0.6819526632865427,0,0.013449536446666879
0,True,0.0,53.01261980051758,37.89277231855929,2.2790214458409848,0.0,0.2559,0.0,9h: Battery charge PV2.279,9,2.5349214458409848,2.2790214458409848,0,0.0
0,True,0.0,55.98188338442374,40.0151656158935,2.122393297334214,0.0,0.09699999999999999,0.0,10h: Battery charge PV2.122,10,2.219393297334214,2.122393297334214,0,0.0
