,Check,Diesel_Cf,battery state[%],battery state[kWh],battery_charging_power,battery_discharging_power,demand,diesel power,flowchart_root,hour,pv,pv+wind-demand,trashed power,wind
0,True,0.0,49.87479858187362,38.64058039309338,0.0,0.09699999999999999,0.09699999999999999,0.0,0h: discharging 0.097[kWh].,0,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.74959716374723,38.54358039309338,0.0,0.09699999999999999,0.09699999999999999,0.0,1h: discharging 0.097[kWh].,1,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.62439574562085,38.44658039309338,0.0,0.09699999999999999,0.09699999999999999,0.0,2h: discharging 0.097[kWh].,2,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.499194327494465,38.349580393093376,0.0,0.09699999999999999,0.09699999999999999,0.0,3h: discharging 0.097[kWh].,3,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.373992909368084,38.252580393093375,0.0,0.09699999999999999,0.09699999999999999,0.0,4h: discharging 0.097[kWh].,4,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.2487914912417,38.15558039309337,0.0,0.09699999999999999,0.09699999999999999,0.0,5h: discharging 0.097[kWh].,5,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.12359007311532,38.05858039309337,0.0,0.09699999999999999,0.09699999999999999,0.0,6h: discharging 0.097[kWh].,6,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.958620095825914,37.93076963793947,0.0,0.12781075515390078,0.20845179,0.0,7h: discharging 0.128[kWh].,7,0.06755250557618718,-0.12781075515390078,0,0.013088529269912058
0,True,0.0,49.75821265970554,38.550255262439606,0.6194856245001377,0.0,0.2957,0.0,8h: Battery charge PV0.619,8,0.8882328238439771,0.6194856245001377,0,0.02695280065616056
0,True,0.0,52.44203160520401,40.62954830567469,2.079293043235086,0.0,0.2559,0.0,9h: Battery charge PV2.079,9,2.335193043235086,2.079293043235086,0,0.0
0,True,0.0,54.95577353164628,42.577073904935624,1.9475255992609353,0.0,0.09699999999999999,0.0,10h: Battery charge PV1.948,10,2.0445255992609352,1.9475255992609353,0,0.0
0,True,0.0,59.96701738647916,46.4595431388553,3.8824692339196805,0.0,0.09699999999999999,0.0,11h: Battery charge PV3.882,11,3.9794692339196804,3.8824692339196805,0,0.0
0,True,0.0,66.04103640486136,51.16539913953048,4.705856000675178,0.0,0.09699999999999999,0.0,12h: Battery charge PV4.706,12,4.802856000675178,4.705856000675178,0,0.0
0,True,0.0,71.52700808864566,55.41566452222704,4.250265382696562,0.0,0.1259,0.0,13h: Battery charge PV4.25,13,4.376165382696562,4.250265382696562,0,0.0
0,True,0.0,75.8165637587686,58.739004674667775,3.3233401524407338,0.0,0.1259,0.0,14h: Battery charge PV3.323,14,3.449240152440734,3.3233401524407338,0,0.0
0,True,0.0,78.30945779241159,60.67037833546194,1.9313736607941676,0.0,0.09699999999999999,0.0,15h: Battery charge PV1.931,15,2.0283736607941676,1.9313736607941676,0,0.0
0,True,0.0,78.80893022090305,61.057345402518365,0.38696706705642275,0.0,0.09699999999999999,0.0,16h: Battery charge PV0.387,16,0.48396706705642273,0.38696706705642275,0,0.0
0,True,0.0,78.69046161608246,60.965561660452465,0.0,0.0917837420658998,0.1259,0.0,17h: discharging 0.092[kWh].,17,0.03411625793410021,-0.0917837420658998,0,0.0
0,True,0.0,78.3009174099944,60.663761660452465,0.0,0.3018,0.3018,0.0,18h: discharging 0.302[kWh].,18,0.0,-0.3018,0,0.0
0,True,0.0,77.89988565110917,60.35306166045247,0.0,0.3107,0.3107,0.0,19h: discharging 0.311[kWh].,19,0.0,-0.3107,0,0.0
0,True,0.0,76.86097202791407,59.548161660452465,0.0,0.8049,0.8049,0.0,20h: discharging 0.805[kWh].,20,0.0,-0.8049,0,0.0
0,True,0.0,76.43412554364197,59.217461660452464,0.0,0.3307,0.3307,0.0,21h: discharging 0.331[kWh].,21,0.0,-0.3307,0,0.0
0,True,0.0,75.96997678118582,58.857861660452464,0.0,0.3596,0.3596,0.0,22h: discharging 0.36[kWh].,22,0.0,-0.3596,0,0.0
0,True,0.0,75.77017080669134,58.70306166045246,0.0,0.1548,0.1548,0.0,23h: discharging 0.155[kWh].,23,0.0,-0.1548,0,0.0
0,True,0.0,75.52364017924661,58.51206166045246,0.0,0.191,0.191,0.0,24h: discharging 0.191[kWh].,24,0.0,-0.191,0,0.0
0,True,0.0,75.39843876112022,58.41506166045246,0.0,0.09699999999999999,0.09699999999999999,0.0,25h: discharging 0.097[kWh].,25,0.0,-0.09699999999999999,0,0.0
0,True,0.0,75.27323734299385,58.31806166045246,0.0,0.09699999999999999,0.09699999999999999,0.0,26h: discharging 0.097[kWh].,26,0.0,-0.09699999999999999,0,0.0
0,True,0.0,75.14803592486746,58.221061660452456,0.0,0.09699999999999999,0.09699999999999999,0.0,27h: discharging 0.097[kWh].,27,0.0,-0.09699999999999999,0,0.0
0,True,0.0,75.17527845489352,58.24216785439236,0.021106193939910006,0.0,0.09699999999999999,0.0,28h: Battery charge wind and PV0.021,28,0.0,0.021106193939910006,0,0.11810619393991
0,True,0.0,75.05007703676712,58.14516785439236,0.0,0.09699999999999999,0.09699999999999999,0.0,29h: discharging 0.097[kWh].,29,0.0,-0.09699999999999999,0,0.0
0,True,0.0,74.92487561864074,58.04816785439236,0.0,0.09699999999999999,0.09699999999999999,0.0,30h: discharging 0.097[kWh].,30,0.0,-0.09699999999999999,0,0.0
0,True,0.0,74.53722936374938,57.74783829513364,0.0,0.3003295592587203,0.374059304,0.0,31h: discharging 0.3[kWh].,31,0.03316865137612,-0.3003295592587203,0,0.04056109336515968
0,True,0.0,74.36001332398125,57.61053988338437,0.0,0.13729841174927152,0.317613011,0.0,32h: discharging 0.137[kWh].,32,0.18031459925072849,-0.13729841174927152,0,0.0
0,True,0.0,74.31466540382559,57.57540650933058,0.0,0.035133374053792105,0.38377701799999997,0.0,33h: discharging 0.035[kWh].,33,0.26087416748867864,-0.03513337405379213,0,0.08776947645752922
0,True,0.0,75.73142451629535,58.673042909669476,1.0976364003388999,0.0,0.09699999999999999,0.0,34h: Battery charge wind and PV1.098,34,0.6517862875587613,1.0976364003388999,0,0.5428501127801384
0,True,0.0,77.715594239457,60.21028159295981,1.5372386832903318,0.0,0.09699999999999999,0.0,35h: Battery charge wind and PV1.537,35,0.7967826735280681,1.5372386832903318,0,0.8374560097622638
