,Check,Diesel_Cf,battery state[%],battery state[kWh],battery_charging_power,battery_discharging_power,demand,diesel power,flowchart_root,hour,pv,pv+wind-demand,trashed power,wind
0,True,0.0,49.845588039493485,31.312483980973408,0.0,0.09699999999999999,0.09699999999999999,0.0,0h: discharging 0.097[kWh].,0,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.69117607898697,31.215483980973406,0.0,0.09699999999999999,0.09699999999999999,0.0,1h: discharging 0.097[kWh].,1,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.536764118480455,31.118483980973405,0.0,0.09699999999999999,0.09699999999999999,0.0,2h: discharging 0.097[kWh].,2,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.38235215797394,31.021483980973404,0.0,0.09699999999999999,0.09699999999999999,0.0,3h: discharging 0.097[kWh].,3,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.227940197467426,30.924483980973402,0.0,0.09699999999999999,0.09699999999999999,0.0,4h: discharging 0.097[kWh].,4,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.07352823696091,30.8274839809734,0.0,0.09699999999999999,0.09699999999999999,0.0,5h: discharging 0.097[kWh].,5,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.9191162764544,30.7304839809734,0.0,0.09699999999999999,0.09699999999999999,0.0,6h: discharging 0.097[kWh].,6,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.73224553262928,30.613093708279646,0.0,0.11739027269375568,0.20845179,0.0,7h: discharging 0.117[kWh].,7,0.06422516204195494,-0.11739027269375568,0,0.02683635526428937
0,True,0.0,49.69381114921242,31.217139304894108,0.6040455966144609,0.0,0.2957,0.0,8h: Battery charge PV0.604,8,0.8444823260926113,0.6040455966144609,0,0.05526327052184958
0,True,0.0,52.82068766828735,33.18141086362142,1.9642715587273174,0.0,0.2559,0.0,9h: Battery charge PV1.964,9,2.2201715587273174,1.9642715587273174,0,0.0
0,True,0.0,55.76059768702897,35.028231996404784,1.8468211327833628,0.0,0.09699999999999999,0.0,10h: Battery charge PV1.847,10,1.9438211327833628,1.8468211327833628,0,0.0
0,True,0.0,61.62898100025765,38.71468982982615,3.6864578334213642,0.0,0.09699999999999999,0.0,11h: Battery charge PV3.686,11,3.783457833421364,3.6864578334213642,0,0.0
0,True,0.0,68.74353299472693,43.18397796786785,4.469288138041695,0.0,0.09699999999999999,0.0,12h: Battery charge PV4.469,12,4.5662881380416955,4.469288138041695,0,0.0
0,True,0.0,75.16629761627719,47.21869241775076,4.034714449882913,0.0,0.1259,0.0,13h: Battery charge PV4.035,13,4.160614449882913,4.034714449882913,0,0.0
0,True,0.0,80.0,50.25517436955745,3.036481951806695,0.0,0.1259,0.0,14h: Battery fullcharge PV3.036,14,3.162381951806695,3.036481951806695,0,0.0
0,True,0.0,80.0,50.25517436955746,6.97430646145434e-15,0.0,0.09699999999999999,0.0,15h: Battery fullcharge PV0.0,15,0.09700000000000697,6.980527267330672e-15,0,0.0
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,16h: Battery fullcharge PV0,16,0.09699999999999999,0.0,0,0.0
0,True,0.0,79.85121665629886,50.161710208545124,0.0,0.09346416101233253,0.1259,0.0,17h: discharging 0.093[kWh].,17,0.032435838987667484,-0.09346416101233253,0,0.0
0,True,0.0,79.37078851525902,49.859910208545124,0.0,0.3018,0.3018,0.0,18h: discharging 0.302[kWh].,18,0.0,-0.3018,0,0.0
0,True,0.0,78.87619267887372,49.54921020854513,0.0,0.3107,0.3107,0.0,19h: discharging 0.311[kWh].,19,0.0,-0.3107,0,0.0
0,True,0.0,77.59489178184597,48.74431020854513,0.0,0.8049,0.8049,0.0,20h: discharging 0.805[kWh].,20,0.0,-0.8049,0,0.0
0,True,0.0,77.06845842783048,48.41361020854513,0.0,0.3307,0.3307,0.0,21h: discharging 0.331[kWh].,21,0.0,-0.3307,0,0.0
0,True,0.0,76.49601986083933,48.05401020854513,0.0,0.3596,0.3596,0.0,22h: discharging 0.36[kWh].,22,0.0,-0.3596,0,0.0
0,True,0.0,76.2495974743815,47.89921020854513,0.0,0.1548,0.1548,0.0,23h: discharging 0.155[kWh].,23,0.0,-0.1548,0,0.0
0,True,0.0,75.945549181013,47.708210208545125,0.0,0.191,0.191,0.0,24h: discharging 0.191[kWh].,24,0.0,-0.191,0,0.0
0,True,0.0,75.79113722050649,47.611210208545124,0.0,0.09699999999999999,0.09699999999999999,0.0,25h: discharging 0.097[kWh].,25,0.0,-0.09699999999999999,0,0.0
0,True,0.0,75.63672525999998,47.51421020854512,0.0,0.09699999999999999,0.09699999999999999,0.0,26h: discharging 0.097[kWh].,26,0.0,-0.09699999999999999,0,0.0
0,True,0.0,75.48231329949347,47.41721020854512,0.0,0.09699999999999999,0.09699999999999999,0.0,27h: discharging 0.097[kWh].,27,0.0,-0.09699999999999999,0,0.0
0,True,0.0,75.71339262119295,47.56237185361021,0.14516164506509,0.0,0.09699999999999999,0.0,28h: Battery charge wind and PV0.145,28,0.0,0.14516164506509,0,0.24216164506508997
0,True,0.0,75.55898066068643,47.46537185361021,0.0,0.09699999999999999,0.09699999999999999,0.0,29h: discharging 0.097[kWh].,29,0.0,-0.09699999999999999,0,0.0
0,True,0.0,75.40456870017994,47.368371853610206,0.0,0.09699999999999999,0.09699999999999999,0.0,30h: discharging 0.097[kWh].,30,0.0,-0.09699999999999999,0,0.0
0,True,0.0,74.99170126419156,47.10901279127137,0.0,0.2593590623388405,0.374059304,0.0,31h: discharging 0.259[kWh].,31,0.0315349074201528,-0.2593590623388405,0,0.0831653342410067
0,True,0.0,74.75900096386388,46.962832864161165,0.0,0.14617992711020703,0.317613011,0.0,32h: discharging 0.146[kWh].,32,0.17143308388979298,-0.14617992711020703,0,0.0
0,True,0.0,74.82937414318441,47.007040569132336,0.04420770497116838,0.0,0.38377701799999997,0.0,33h: Battery charge PV0.044,33,0.24802463708210173,0.04420770497116838,0,0.17996008588906662
0,True,0.0,77.43324826051708,48.64276741666896,1.635726847536623,0.0,0.09699999999999999,0.0,34h: Battery charge wind and PV1.636,34,0.6196821210128742,1.635726847536623,0,1.1130447265237486
0,True,0.0,80.0,50.25517436955745,1.612406952888495,0.0,0.09699999999999999,0.0,35h: Battery fullcharge only wind 1.612[kWh],35,0.0,1.612406952888495,0,1.709406952888495
0,True,0.0,80.0,50.25517436955746,6.97430646145434e-15,0.0,0.09699999999999999,0.0,36h: Battery fullcharge only wind 0.0[kWh],36,0.0,6.980527267330672e-15,0,0.09700000000000697
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.1259,0.0,37h: Battery fullcharge only wind 0[kWh],37,0.0,0.0,0,0.1259
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.1259,0.0,38h: Battery fullcharge only wind 0[kWh],38,0.0,0.0,0,0.1259
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,39h: Battery fullcharge only wind 0[kWh],39,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,40h: Battery fullcharge only wind 0[kWh],40,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.1259,0.0,41h: Battery fullcharge only wind 0[kWh],41,0.0,0.0,0,0.1259
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.3018,0.0,42h: Battery fullcharge only wind 0[kWh],42,0.0,0.0,0,0.3018
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.3107,0.0,43h: Battery fullcharge only wind 0[kWh],43,0.0,0.0,0,0.3107
0,True,0.0,79.38911354237419,49.87142180145762,0.0,0.38375256809983854,0.8049,0.0,44h: discharging 0.384[kWh].,44,0.0,-0.38375256809983854,0,0.4211474319001614
0,True,0.0,78.80901026016052,49.50700690645762,0.0,0.364414895,0.364414895,0.0,45h: discharging 0.364[kWh].,45,0.0,-0.364414895,0,0.0
0,True,0.0,78.1893257578048,49.11772749745762,0.0,0.38927940899999997,0.38927940899999997,0.0,46h: discharging 0.389[kWh].,46,0.0,-0.38927940899999997,0,0.0
0,True,0.0,77.88911470990246,48.929138015457625,0.0,0.188589482,0.188589482,0.0,47h: discharging 0.189[kWh].,47,0.0,-0.188589482,0,0.0
0,True,0.0,77.58506641653395,48.73813801545762,0.0,0.191,0.191,0.0,48h: discharging 0.191[kWh].,48,0.0,-0.191,0,0.0
0,True,0.0,77.43065445602744,48.64113801545762,0.0,0.09699999999999999,0.09699999999999999,0.0,49h: discharging 0.097[kWh].,49,0.0,-0.09699999999999999,0,0.0
0,True,0.0,77.27624249552092,48.54413801545762,0.0,0.09699999999999999,0.09699999999999999,0.0,50h: discharging 0.097[kWh].,50,0.0,-0.09699999999999999,0,0.0
0,True,0.0,77.1218305350144,48.44713801545762,0.0,0.09699999999999999,0.09699999999999999,0.0,51h: discharging 0.097[kWh].,51,0.0,-0.09699999999999999,0,0.0
0,True,0.0,76.96741857450789,48.35013801545762,0.0,0.09699999999999999,0.09699999999999999,0.0,52h: discharging 0.097[kWh].,52,0.0,-0.09699999999999999,0,0.0
0,True,0.0,76.81300661400138,48.253138015457615,0.0,0.09699999999999999,0.09699999999999999,0.0,53h: discharging 0.097[kWh].,53,0.0,-0.09699999999999999,0,0.0
0,True,0.0,76.65859465349486,48.156138015457614,0.0,0.09699999999999999,0.09699999999999999,0.0,54h: discharging 0.097[kWh].,54,0.0,-0.09699999999999999,0,0.0
0,True,0.0,76.09727051598199,47.80351998535073,0.0,0.35261803010687864,0.417799355,0.0,55h: discharging 0.353[kWh].,55,0.06518132489312134,-0.35261803010687864,0,0.0
0,True,0.0,76.85712902316311,48.28085525753297,0.477335272182235,0.0,0.313996652,0.0,56h: Battery charge PV0.477,56,0.791331924182235,0.477335272182235,0,0.0
0,True,0.0,78.76255229924863,49.4778224948766,1.1969672373436255,0.0,0.372621008,0.0,57h: Battery charge PV1.197,57,1.5695882453436256,1.1969672373436255,0,0.0
0,True,0.0,80.0,50.25517436955746,0.7773518746808581,0.0,0.09699999999999999,0.0,58h: Battery fullcharge PV0.777,58,0.8743518746808581,0.7773518746808581,0,0.0
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,59h: Battery fullcharge PV0,59,0.09699999999999999,0.0,0,0.0
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,60h: Battery fullcharge PV0,60,0.09699999999999999,0.0,0,0.0
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.1259,0.0,61h: Battery fullcharge PV0,61,0.1259,0.0,0,0.0
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.1259,0.0,62h: Battery fullcharge PV0,62,0.1259,0.0,0,0.0
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,63h: Battery fullcharge PV0,63,0.09699999999999999,0.0,0,0.0
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,64h: Battery fullcharge PV0,64,0.09699999999999999,0.0,0,0.0
0,True,0.0,79.85192128310297,50.16215284783144,0.0,0.09302152172601488,0.1259,0.0,65h: discharging 0.093[kWh].,65,0.03287847827398512,-0.09302152172601488,0,0.0
0,True,0.0,79.77344063794105,50.11285211649085,0.0,0.04930073134059526,0.3018,0.0,66h: discharging 0.049[kWh].,66,0.0,-0.04930073134059526,0,0.25249926865940475
0,True,0.0,80.0,50.25517436955745,0.14232225306660506,0.0,0.3107,0.0,67h: Battery fullcharge only wind 0.142[kWh],67,0.0,0.14232225306660506,0,0.45302225306660504
0,True,0.0,79.71671082865502,50.07721503577059,0.0,0.17795933378685824,0.8049,0.0,68h: discharging 0.178[kWh].,68,0.0,-0.17795933378685824,0,0.6269406662131417
0,True,0.0,79.64968535092108,50.03511032238656,0.0,0.04210471338403177,0.638530764,0.0,69h: discharging 0.042[kWh].,69,0.0,-0.04210471338403177,0,0.5964260506159682
0,True,0.0,79.60978108427271,50.01004287390527,0.0,0.025067448481289056,0.7506231390000001,0.0,70h: discharging 0.025[kWh].,70,0.0,-0.025067448481289056,0,0.725555690518711
0,True,0.0,80.0,50.25517436955745,0.24513149565218365,0.0,0.394062123,0.0,71h: Battery fullcharge only wind 0.245[kWh],71,0.0,0.24513149565218362,0,0.6391936186521836
0,True,0.0,80.0,50.25517436955746,6.97430646145434e-15,0.0,0.191,0.0,72h: Battery fullcharge only wind 0.0[kWh],72,0.0,6.966649479522857e-15,0,0.19100000000000697
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,73h: Battery fullcharge only wind 0[kWh],73,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,74h: Battery fullcharge only wind 0[kWh],74,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,75h: Battery fullcharge only wind 0[kWh],75,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,76h: Battery fullcharge only wind 0[kWh],76,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,77h: Battery fullcharge only wind 0[kWh],77,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,78h: Battery fullcharge only wind 0[kWh],78,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.743979782,0.0,79h: Battery fullcharge only wind 0[kWh],79,0.0,0.0,0,0.743979782
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.51777436,0.0,80h: Battery fullcharge only wind 0[kWh],80,0.0,0.0,0,0.51777436
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.529453463,0.0,81h: Battery fullcharge only wind 0[kWh],81,0.0,0.0,0,0.529453463
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,82h: Battery fullcharge only wind 0[kWh],82,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,83h: Battery fullcharge only wind 0[kWh],83,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,84h: Battery fullcharge only wind 0[kWh],84,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.1259,0.0,85h: Battery fullcharge only wind 0[kWh],85,0.0,0.0,0,0.1259
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.1259,0.0,86h: Battery fullcharge only wind 0[kWh],86,0.0,0.0,0,0.1259
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,87h: Battery fullcharge only wind 0[kWh],87,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,88h: Battery fullcharge only wind 0[kWh],88,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.1259,0.0,89h: Battery fullcharge only wind 0[kWh],89,0.0,0.0,0,0.1259
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.3018,0.0,90h: Battery fullcharge only wind 0[kWh],90,0.0,0.0,0,0.3018
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.3107,0.0,91h: Battery fullcharge only wind 0[kWh],91,0.0,0.0,0,0.3107
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.8049,0.0,92h: Battery fullcharge only wind 0[kWh],92,0.0,0.0,0,0.8049
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.614867512,0.0,93h: Battery fullcharge only wind 0[kWh],93,0.0,0.0,0,0.614867512
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.7285688920000001,0.0,94h: Battery fullcharge only wind 0[kWh],94,0.0,0.0,0,0.7285688920000001
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.40275823,0.0,95h: Battery fullcharge only wind 0[kWh],95,0.0,0.0,0,0.40275823
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.191,0.0,96h: Battery fullcharge only wind 0[kWh],96,0.0,0.0,0,0.191
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,97h: Battery fullcharge only wind 0[kWh],97,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,98h: Battery fullcharge only wind 0[kWh],98,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,99h: Battery fullcharge only wind 0[kWh],99,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,100h: Battery fullcharge only wind 0[kWh],100,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,101h: Battery fullcharge only wind 0[kWh],101,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,102h: Battery fullcharge only wind 0[kWh],102,0.0,0.0,0,0.09699999999999999
0,True,0.0,79.50232963644581,49.94254298332024,0.0,0.3126313862372179,0.851100458,0.0,103h: discharging 0.313[kWh].,103,0.048465373737846325,-0.31263138623721787,0,0.49000369802493576
0,True,0.0,80.0,50.25517436955746,0.3126313862372193,0.0,0.582119918,0.0,104h: Battery fullcharge PV0.313,104,0.3510176709758408,0.3126313862372193,0,0.5437336332613785
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.61761301,0.0,105h: Battery fullcharge PV0,105,0.17316369117894792,0.0,0,0.4444493188210521
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,106h: Battery fullcharge only wind 0[kWh],106,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,107h: Battery fullcharge only wind 0[kWh],107,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,108h: Battery fullcharge only wind 0[kWh],108,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.34633903299999996,0.0,109h: Battery fullcharge only wind 0[kWh],109,0.0,0.0,0,0.34633903299999996
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.23048238899999998,0.0,110h: Battery fullcharge only wind 0[kWh],110,0.0,0.0,0,0.23048238899999998
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,111h: Battery fullcharge only wind 0[kWh],111,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,112h: Battery fullcharge only wind 0[kWh],112,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.299769573,0.0,113h: Battery fullcharge only wind 0[kWh],113,0.0,0.0,0,0.299769573
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.442059999,0.0,114h: Battery fullcharge only wind 0[kWh],114,0.0,0.0,0,0.442059999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.499239447,0.0,115h: Battery fullcharge only wind 0[kWh],115,0.0,0.0,0,0.499239447
0,True,0.0,78.61762944350498,49.38678345255746,0.0,0.868390917,0.868390917,0.0,116h: discharging 0.868[kWh].,116,0.0,-0.868390917,0,0.0
0,True,0.0,76.81091674537929,48.25182518155746,0.0,1.134958271,1.134958271,0.0,117h: discharging 1.135[kWh].,117,0.0,-1.134958271,0,0.0
0,True,0.0,74.64646616920356,46.89213966755746,0.0,1.3596855140000002,1.3596855140000002,0.0,118h: discharging 1.36[kWh].,118,0.0,-1.3596855140000002,0,0.0
0,True,0.0,73.5699022953595,46.21585335255746,0.0,0.676286315,0.676286315,0.0,119h: discharging 0.676[kWh].,119,0.0,-0.676286315,0,0.0
0,True,0.0,73.265854001991,46.02485335255746,0.0,0.191,0.191,0.0,120h: discharging 0.191[kWh].,120,0.0,-0.191,0,0.0
0,True,0.0,73.11144204148448,45.927853352557456,0.0,0.09699999999999999,0.09699999999999999,0.0,121h: discharging 0.097[kWh].,121,0.0,-0.09699999999999999,0,0.0
0,True,0.0,73.02835572280682,45.875659384646575,0.0,0.05219396791087839,0.09699999999999999,0.0,122h: discharging 0.052[kWh].,122,0.0,-0.05219396791087839,0,0.0448060320891216
0,True,0.0,73.17429399867356,45.967336303407514,0.09167691876094168,0.0,0.09699999999999999,0.0,123h: Battery charge wind and PV0.092,123,0.0,0.09167691876094168,0,0.18867691876094167
0,True,0.0,73.32388502791119,46.061307844138256,0.09397154073074392,0.0,0.09699999999999999,0.0,124h: Battery charge wind and PV0.094,124,0.0,0.09397154073074392,0,0.1909715407307439
0,True,0.0,74.16384606565157,46.58896269932921,0.5276548551909559,0.0,0.09699999999999999,0.0,125h: Battery charge wind and PV0.528,125,0.0,0.5276548551909559,0,0.6246548551909559
0,True,0.0,74.98096846223754,47.102270555850446,0.5133078565212352,0.0,0.09699999999999999,0.0,126h: Battery charge wind and PV0.513,126,0.0,0.5133078565212352,0,0.6103078565212352
0,True,0.0,74.24493780720825,46.63990369447749,0.0,0.46236686137295696,0.916551969,0.0,127h: discharging 0.462[kWh].,127,0.015947800449955103,-0.462366861372957,0,0.4382373071770879
0,True,0.0,74.24548289063236,46.64024611025905,0.0003424157815580253,0.0,0.628923106,0.0,128h: Battery charge PV0.0,128,0.4322185335207075,0.0003424157815580253,0,0.19704698826085054
0,True,0.0,77.22883307394012,48.51435590610384,1.8741097958447872,0.0,0.648139436,0.0,129h: Battery charge PV1.874,129,2.15006500880445,1.8741097958447872,0,0.3721842230403374
0,True,0.0,80.0,50.25517436955746,1.74081846345362,0.0,0.09699999999999999,0.0,130h: Battery fullcharge wind and PV1.741,130,1.0270647593962159,1.74081846345362,0,0.810753704057404
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,131h: Battery fullcharge only wind 0[kWh],131,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,132h: Battery fullcharge only wind 0[kWh],132,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.40708213299999996,0.0,133h: Battery fullcharge only wind 0[kWh],133,0.0,0.0,0,0.40708213299999996
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.304980563,0.0,134h: Battery fullcharge only wind 0[kWh],134,0.0,0.0,0,0.304980563
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,135h: Battery fullcharge only wind 0[kWh],135,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.09699999999999999,0.0,136h: Battery fullcharge only wind 0[kWh],136,0.0,0.0,0,0.09699999999999999
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.46751641899999996,0.0,137h: Battery fullcharge only wind 0[kWh],137,0.0,0.0,0,0.46751641899999996
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.618401895,0.0,138h: Battery fullcharge only wind 0[kWh],138,0.0,0.0,0,0.618401895
0,True,0.0,80.0,50.25517436955746,0.0,0.0,0.660264538,0.0,139h: Battery fullcharge only wind 0[kWh],139,0.0,0.0,0,0.660264538
0,True,0.0,79.91201792508394,50.19990493810368,0.0,0.055269431453778384,1.02604042,0.0,140h: discharging 0.055[kWh].,140,0.0,-0.055269431453778384,0,0.9707709885462216
