,Check,Diesel_Cf,battery state[%],battery state[kWh],battery_charging_power,battery_discharging_power,demand,diesel power,flowchart_root,hour,pv,pv+wind-demand,trashed power,wind
0,True,0.0,49.801680366497095,24.35847076875274,0.0,0.09699999999999999,0.09699999999999999,0.0,0h: discharging 0.097[kWh].,0,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.60336073299419,24.261470768752737,0.0,0.09699999999999999,0.09699999999999999,0.0,1h: discharging 0.097[kWh].,1,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.40504109949128,24.164470768752736,0.0,0.09699999999999999,0.09699999999999999,0.0,2h: discharging 0.097[kWh].,2,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.20672146598838,24.067470768752735,0.0,0.09699999999999999,0.09699999999999999,0.0,3h: discharging 0.097[kWh].,3,0.0,-0.09699999999999999,0,0.0
0,True,0.0,49.00840183248547,23.970470768752733,0.0,0.09699999999999999,0.09699999999999999,0.0,4h: discharging 0.097[kWh].,4,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.81008219898257,23.873470768752732,0.0,0.09699999999999999,0.09699999999999999,0.0,5h: discharging 0.097[kWh].,5,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.61176256547966,23.77647076875273,0.0,0.09699999999999999,0.09699999999999999,0.0,6h: discharging 0.097[kWh].,6,0.0,-0.09699999999999999,0,0.0
0,True,0.0,48.353986339562056,23.650389989596583,0.0,0.12608077915614832,0.20845179,0.0,7h: discharging 0.126[kWh].,7,0.073555292372639,-0.1260807791561483,0,0.00881571847121269
0,True,0.0,49.7639286569756,24.340006052179273,0.6896160625826899,0.0,0.2957,0.0,8h: Battery charge PV0.69,8,0.9671621281187436,0.6896160625826899,0,0.018153934463946433
0,True,0.0,54.439366677095435,26.626806808822387,2.2868007566431148,0.0,0.2559,0.0,9h: Battery charge PV2.287,9,2.542700756643115,2.2868007566431148,0,0.0
0,True,0.0,58.792593645367454,28.756011106268836,2.1292042974464476,0.0,0.09699999999999999,0.0,10h: Battery charge PV2.129,10,2.2262042974464475,2.1292042974464476,0,0.0
0,True,0.0,67.4534145748697,32.99210016776572,4.236089061496881,0.0,0.09699999999999999,0.0,11h: Battery charge PV4.236,11,4.3330890614968816,4.236089061496881,0,0.0
0,True,0.0,77.94726867428048,38.12474301135965,5.13264284359393,0.0,0.09699999999999999,0.0,12h: Battery charge PV5.133,12,5.229642843593931,5.13264284359393,0,0.0
0,True,0.0,80.0,39.128753230004385,1.0040102186447384,0.0,0.1259,0.0,13h: Battery fullcharge PV1.004,13,1.1299102186447385,1.0040102186447384,0,0.0
0,True,0.0,80.0,39.128753230004385,0.0,0.0,0.1259,0.0,14h: Battery fullcharge PV0,14,0.1259,0.0,0,0.0
0,True,0.0,80.0,39.128753230004385,0.0,0.0,0.09699999999999999,0.0,15h: Battery fullcharge PV0,15,0.09699999999999999,0.0,0,0.0
0,True,0.0,80.0,39.128753230004385,0.0,0.0,0.09699999999999999,0.0,16h: Battery fullcharge PV0,16,0.09699999999999999,0.0,0,0.0
0,True,0.0,79.8185433920052,39.0400010945521,0.0,0.08875213545228292,0.1259,0.0,17h: discharging 0.089[kWh].,17,0.037147864547717104,-0.08875213545228292,0,0.0
0,True,0.0,79.20150354261163,38.7382010945521,0.0,0.3018,0.3018,0.0,18h: discharging 0.302[kWh].,18,0.0,-0.3018,0,0.0
0,True,0.0,78.56626735571109,38.427501094552106,0.0,0.3107,0.3107,0.0,19h: discharging 0.311[kWh].,19,0.0,-0.3107,0,0.0
0,True,0.0,76.92062330409783,37.62260109455211,0.0,0.8049,0.8049,0.0,20h: discharging 0.805[kWh].,20,0.0,-0.8049,0,0.0
0,True,0.0,76.24449647111423,37.29190109455211,0.0,0.3307,0.3307,0.0,21h: discharging 0.331[kWh].,21,0.0,-0.3307,0,0.0
0,True,0.0,75.50928265454058,36.93230109455211,0.0,0.3596,0.3596,0.0,22h: discharging 0.36[kWh].,22,0.0,-0.3596,0,0.0
0,True,0.0,75.1927890538576,36.77750109455211,0.0,0.1548,0.1548,0.0,23h: discharging 0.155[kWh].,23,0.0,-0.1548,0,0.0
0,True,0.0,74.80228338376425,36.586501094552105,0.0,0.191,0.191,0.0,24h: discharging 0.191[kWh].,24,0.0,-0.191,0,0.0
0,True,0.0,74.60396375026134,36.489501094552104,0.0,0.09699999999999999,0.09699999999999999,0.0,25h: discharging 0.097[kWh].,25,0.0,-0.09699999999999999,0,0.0
0,True,0.0,74.40564411675842,36.3925010945521,0.0,0.09699999999999999,0.09699999999999999,0.0,26h: discharging 0.097[kWh].,26,0.0,-0.09699999999999999,0,0.0
0,True,0.0,74.20732448325553,36.2955010945521,0.0,0.09699999999999999,0.09699999999999999,0.0,27h: discharging 0.097[kWh].,27,0.0,-0.09699999999999999,0,0.0
0,True,0.0,74.17164715274738,36.27805097628512,0.0,0.017450118266978606,0.09699999999999999,0.0,28h: discharging 0.017[kWh].,28,0.0,-0.017450118266978606,0,0.07954988173302138
0,True,0.0,73.97332751924448,36.18105097628512,0.0,0.09699999999999999,0.09699999999999999,0.0,29h: discharging 0.097[kWh].,29,0.0,-0.09699999999999999,0,0.0
