,Year,Month,Day,Hour,Minute,Temperature(2m),Mean Sea Level Pressure[hpa],Shortwave Radiation[W/m2],Wind Speed(10m)[m/s],Wind Direction(10m),Wind Speed(80m)[m/s],Wind Direction(80m),Date,Time,V_COE[power law],ƒÏ(air dencity),Wind Speed(30.5)[m/s],Pwt[kW],Pwt_STP[kW]
0,2017,1,1,0,0,3.38,1031.9,0.0,1.66,122.74,0.92,139.4,2017-01-01,2017-01-01 00:00:00,-0.2838258250966373,1.3002098807634839,1.2096264831129009,0.0,0.0
1,2017,1,1,1,0,3.39,1031.1,0.0,1.78,128.16,1.0,143.13,2017-01-01,2017-01-01 01:00:00,-0.2772924137305577,1.299154887838746,1.3065539007840932,0.0,0.0
2,2017,1,1,2,0,3.45,1029.9,0.0,1.57,116.57,1.03,119.05,2017-01-01,2017-01-01 02:00:00,-0.20270674056946958,1.297361439681952,1.2523589116620573,0.0,0.0
3,2017,1,1,3,0,2.98,1030.2,0.0,1.8,109.44,0.7,180.0,2017-01-01,2017-01-01 03:00:00,-0.45419002646156953,1.299948226678567,1.0846967733328472,0.0,0.0
4,2017,1,1,4,0,2.49,1029.9,0.0,1.88,115.2,1.26,198.43,2017-01-01,2017-01-01 04:00:00,-0.19243630939257364,1.3018798948484542,1.5169140557779623,0.0,0.0
5,2017,1,1,5,0,2.25,1028.8,0.0,2.18,105.95,1.34,153.43,2017-01-01,2017-01-01 05:00:00,-0.23403171143971802,1.3016227267781548,1.6792485166954727,0.0,0.0
6,2017,1,1,6,0,1.89,1028.5,0.0,2.31,107.65,1.92,152.1,2017-01-01,2017-01-01 06:00:00,-0.0889288468983005,1.3029463690298833,2.091913649354505,0.0,0.0
7,2017,1,1,7,0,1.65,1028.1,0.0,2.46,116.57,2.64,150.52,2017-01-01,2017-01-01 07:00:00,0.033959871339737886,1.3035771343365337,2.5549468341499657,0.007221583916852635,0.006786280661977818
8,2017,1,1,8,0,1.75,1028.2,20.47,2.56,120.58,2.66,145.71,2017-01-01,2017-01-01 08:00:00,0.018427478500396537,1.3032296825072913,2.6131503031394385,0.014871182698326204,0.013978502062968228
9,2017,1,1,9,0,2.12,1027.3,136.17,2.42,114.44,2.48,139.9,2017-01-01,2017-01-01 09:00:00,0.011777691037426862,1.3003387614744801,2.451993416908487,0.0,0.0
10,2017,1,1,10,0,3.23,1027.0,241.19,1.97,113.96,2.33,120.96,2017-01-01,2017-01-01 10:00:00,0.0807114417326347,1.2947381187291245,2.1555334386596665,0.0,0.0
11,2017,1,1,11,0,4.29,1025.7,311.5,1.57,116.57,2.42,119.74,2017-01-01,2017-01-01 11:00:00,0.20808082946098916,1.2881587355171624,1.9800363566904358,0.0,0.0
12,2017,1,1,12,0,4.59,1022.7,338.2,1.1,90.0,1.4,94.09,2017-01-01,2017-01-01 12:00:00,0.11597443447343553,1.2830037568036083,1.2518695765090067,0.0,0.0
13,2017,1,1,13,0,5.41,1023.0,318.62,0.36,33.69,0.32,71.57,2017-01-01,2017-01-01 13:00:00,-0.05664166714743742,1.2796022150752402,0.3379643959984726,0.0,0.0
14,2017,1,1,14,0,5.61,1022.4,253.65,0.28,315.0,0.4,270.0,2017-01-01,2017-01-01 14:00:00,0.17152439094325278,1.2779341863894011,0.33902151970306194,0.0,0.0
15,2017,1,1,15,0,5.31,1022.7,150.41,0.1,90.0,0.71,225.0,2017-01-01,2017-01-01 15:00:00,0.9426063415391067,1.2796863585959715,0.28609093677130243,0.0,0.0
16,2017,1,1,16,0,4.98,1023.1,32.93,1.0,126.87,1.26,198.43,2017-01-01,2017-01-01 16:00:00,0.11114124457506394,1.2817058074890657,1.1319459420397269,0.0,0.0
17,2017,1,1,17,0,4.88,1022.7,0.0,1.48,118.3,1.4,180.0,2017-01-01,2017-01-01 17:00:00,-0.02672344956132778,1.2816655160041515,1.4365460524691227,0.0,0.0
18,2017,1,1,18,0,4.26,1022.4,0.0,1.75,120.96,1.71,159.44,2017-01-01,2017-01-01 18:00:00,-0.011119532315477009,1.284153180483434,1.7284342397816366,0.0,0.0
19,2017,1,1,19,0,3.47,1022.9,0.0,1.94,124.51,2.22,144.16,2017-01-01,2017-01-01 19:00:00,0.0648343413876595,1.288450400642701,2.0854558066422664,0.0,0.0
20,2017,1,1,20,0,3.2,1023.4,0.0,1.77,132.71,2.02,147.09,2017-01-01,2017-01-01 20:00:00,0.06353531088959907,1.290339662940686,1.899955403835982,0.0,0.0
21,2017,1,1,21,0,3.02,1022.9,0.0,1.7,139.76,1.75,210.96,2017-01-01,2017-01-01 21:00:00,0.01394005856487574,1.2905498418574934,1.7266332085769998,0.0,0.0
22,2017,1,1,22,0,2.9,1022.9,0.0,1.56,140.19,2.05,226.97,2017-01-01,2017-01-01 22:00:00,0.13135929354773251,1.2911108488526861,1.8061003763252006,0.0,0.0
23,2017,1,1,23,0,2.68,1023.8,0.0,1.35,138.01,1.35,228.01,2017-01-01,2017-01-01 23:00:00,0.0,1.2932775212121894,1.35,0.0,0.0
24,2017,1,2,0,0,2.43,1023.3,0.0,1.08,146.31,1.12,243.43,2017-01-02,2017-01-02 00:00:00,0.01748913996471183,1.2938185740913115,1.1012698339407474,0.0,0.0
25,2017,1,2,1,0,2.34,1023.6,0.0,0.85,159.44,1.36,252.9,2017-01-02,2017-01-02 01:00:00,0.22602396837087926,1.2946206841076207,1.0936599218248273,0.0,0.0
26,2017,1,2,2,0,2.14,1023.0,0.0,0.72,213.69,2.6,267.8,2017-01-02,2017-01-02 02:00:00,0.6174809371953808,1.2948018200129279,1.4334363556869785,0.0,0.0
27,2017,1,2,3,0,1.99,1023.6,0.0,1.32,261.25,3.52,276.52,2017-01-02,2017-01-02 03:00:00,0.47167916642628127,1.2962675447583354,2.23361375661269,0.0,0.0
28,2017,1,2,4,0,2.07,1023.7,0.0,2.12,278.13,4.04,278.53,2017-01-02,2017-01-02 04:00:00,0.31009700939619855,1.2960173514656759,2.9958205309941937,0.06516498407352259,0.061594164152037084
29,2017,1,2,5,0,2.41,1023.8,0.0,1.7,270.0,2.71,274.24,2017-01-02,2017-01-02 05:00:00,0.2242527017387233,1.2945447041513942,2.1830036849332264,0.0,0.0
30,2017,1,2,6,0,2.27,1023.9,0.0,1.66,244.98,2.47,255.96,2017-01-02,2017-01-02 06:00:00,0.19110926674591774,1.2953292494427897,2.054292474606002,0.0,0.0
31,2017,1,2,7,0,2.23,1023.9,0.0,1.94,258.11,3.52,263.48,2017-01-02,2017-01-02 07:00:00,0.28650625881672326,1.295517400978768,2.6702791519909104,0.022379545690233933,0.02116138575199722
32,2017,1,2,8,0,2.2,1025.1,14.24,2.01,264.29,2.81,265.91,2017-01-02,2017-01-02 08:00:00,0.16112487634733255,1.2971770486596408,2.405629878404159,0.0,0.0
33,2017,1,2,9,0,3.04,1025.4,87.22,2.81,265.91,2.92,264.09,2017-01-02,2017-01-02 09:00:00,0.01846607955303037,1.2936103043743687,2.8684642346495095,0.04842672798250696,0.04585827863149359
34,2017,1,2,10,0,3.92,1025.2,171.77,4.61,266.27,4.93,264.17,2017-01-02,2017-01-02 10:00:00,0.0322736319828578,1.2892501662179485,4.778934082354976,0.2995170508237968,0.28459052934271645
35,2017,1,2,11,0,4.51,1024.6,238.52,5.6,268.98,6.4,268.21,2017-01-02,2017-01-02 11:00:00,0.0642150259807987,1.285757704820851,6.015716396246616,0.4620655835066981,0.44023095305858745
36,2017,1,2,12,0,4.3,1024.3,254.54,4.71,282.26,5.39,280.68,2017-01-02,2017-01-02 12:00:00,0.06485273771324075,1.286354134812877,5.063246574762836,0.3368838355402584,0.32081577488523294
37,2017,1,2,13,0,4.42,1024.5,198.47,4.93,287.7,5.76,287.18,2017-01-02,2017-01-02 13:00:00,0.07482705502146694,1.2860490727203322,5.359023358323582,0.37575735566538504,0.35792005954829953
38,2017,1,2,14,0,3.77,1024.4,111.25,5.25,300.96,6.59,300.07,2017-01-02,2017-01-02 14:00:00,0.10932034748485561,1.2889419251386962,5.930661408449719,0.4508869279676774,0.4285192963220363
39,2017,1,2,15,0,1.76,1026.5,54.29,4.84,341.94,5.99,345.5,2017-01-02,2017-01-02 15:00:00,0.10251631850473045,1.3010276280472914,5.426177525202793,0.3845833318837957,0.362109590451007
40,2017,1,2,16,0,0.56,1027.7,8.9,5.3,1.08,6.43,5.36,2017-01-02,2017-01-02 16:00:00,0.09294212595912864,1.3082591929172476,5.878787015422288,0.4440691505983579,0.4158080542663518
41,2017,1,2,17,0,0.35,1028.0,0.0,4.27,343.69,5.32,343.61,2017-01-02,2017-01-02 17:00:00,0.10573005862689985,1.309645898757238,4.804331049167172,0.3028549378905426,0.2832806175073469
42,2017,1,2,18,0,0.4,1028.7,0.0,4.25,330.42,4.92,333.43,2017-01-02,2017-01-02 18:00:00,0.07039849143805861,1.3102981383627452,4.597088961230973,0.27561740633321363,0.2576751907623609
43,2017,1,2,19,0,-0.12,1029.4,0.0,4.44,328.82,5.42,337.22,2017-01-02,2017-01-02 19:00:00,0.09591105833458853,1.3136869874671404,4.941202816054066,0.3208437986813915,0.2991836389751373
44,2017,1,2,20,0,-0.83,1030.1,0.0,3.01,338.55,3.7,341.08,2017-01-02,2017-01-02 20:00:00,0.09925392791887006,1.3180077138189545,3.3622899070978858,0.11332953064715069,0.10533221739689266
45,2017,1,2,21,0,-0.81,1031.3,0.0,1.12,296.57,1.49,289.65,2017-01-02,2017-01-02 21:00:00,0.1372711994681858,1.319446203620756,1.30526424782084,0.0,0.0
46,2017,1,2,22,0,-0.59,1031.3,0.0,1.43,245.22,1.55,255.07,2017-01-02,2017-01-02 22:00:00,0.0387510228319494,1.3183811971458639,1.4931490132457437,0.0,0.0
47,2017,1,2,23,0,-0.54,1031.1,0.0,1.22,235.01,1.2,270.0,2017-01-02,2017-01-02 23:00:00,-0.007948913984789259,1.3178837631889029,1.2092335076832004,0.0,0.0
48,2017,1,3,0,0,-0.23,1031.1,0.0,0.41,255.96,0.78,309.81,2017-01-03,2017-01-03 00:00:00,0.30928340474805494,1.3163868264800194,0.5788549613269689,0.0,0.0
49,2017,1,3,1,0,-0.05,1032.0,0.0,0.41,75.96,0.81,7.13,2017-01-03,2017-01-03 01:00:00,0.3274326660888471,1.3166674534350096,0.5906897629435761,0.0,0.0
50,2017,1,3,2,0,-0.25,1031.2,0.0,0.61,99.46,0.36,56.31,2017-01-03,2017-01-03 02:00:00,-0.2536041120401913,1.316610977971791,0.4597369436508177,0.0,0.0
51,2017,1,3,3,0,-0.45,1032.0,0.0,0.86,144.46,0.63,161.57,2017-01-03,2017-01-03 03:00:00,-0.1496616104007272,1.3185987588305872,0.7278088921637594,0.0,0.0
52,2017,1,3,4,0,-0.78,1032.5,0.0,0.73,164.05,0.6,180.0,2017-01-03,2017-01-03 04:00:00,-0.09431132109049961,1.3208359861988312,0.6571248675160929,0.0,0.0
53,2017,1,3,5,0,-1.47,1032.0,0.0,0.8,180.0,0.61,189.46,2017-01-03,2017-01-03 05:00:00,-0.13039691910815873,1.3235493283756665,0.6917334543781873,0.0,0.0
54,2017,1,3,6,0,-2.44,1032.5,0.0,1.14,195.26,0.95,198.43,2017-01-03,2017-01-03 06:00:00,-0.08767813527793127,1.3289353831072943,1.0338138461795472,0.0,0.0
55,2017,1,3,7,0,-2.55,1032.9,0.0,1.17,210.96,0.92,220.6,2017-01-03,2017-01-03 07:00:00,-0.11560092117546383,1.3299906518228948,1.0284906649465795,0.0,0.0
56,2017,1,3,8,0,-2.2,1033.7,21.36,1.12,206.57,0.94,212.01,2017-01-03,2017-01-03 08:00:00,-0.08425535679332231,1.3293014062663762,1.0195608880728753,0.0,0.0
57,2017,1,3,9,0,-0.62,1033.2,137.06,1.1,174.81,1.0,180.0,2017-01-03,2017-01-03 09:00:00,-0.04583450791664499,1.3209554911385903,1.0451895052795332,0.0,0.0
58,2017,1,3,10,0,1.63,1033.4,242.97,0.61,170.54,0.6,180.0,2017-01-03,2017-01-03 10:00:00,-0.007948913984789259,1.3103926283250233,0.6046167538416002,0.0,0.0
59,2017,1,3,11,0,2.96,1033.1,311.5,0.28,225.0,0.42,225.0,2017-01-03,2017-01-03 11:00:00,0.19498750024038533,1.3037019912151864,0.3480089766239494,0.0,0.0
60,2017,1,3,12,0,1.3,1029.5,339.09,0.5,360.0,0.22,333.43,2017-01-03,2017-01-03 12:00:00,-0.3948081903791425,1.3070169480551221,0.32193223240110036,0.0,0.0
61,2017,1,3,13,0,1.79,1029.5,320.4,0.78,309.81,0.63,288.43,2017-01-03,2017-01-03 13:00:00,-0.10270743178744396,1.3046875732659062,0.6955901283594441,0.0,0.0
62,2017,1,3,14,0,2.26,1029.2,256.32,0.95,288.43,0.8,270.0,2017-01-03,2017-01-03 14:00:00,-0.08264250448119513,1.3020815212846428,0.8663629145485554,0.0,0.0
63,2017,1,3,15,0,2.2,1029.3,154.86,0.82,255.96,1.03,240.95,2017-01-03,2017-01-03 15:00:00,0.10964950752171157,1.30249179220112,0.9266529043511667,0.0,0.0
64,2017,1,3,16,0,2.01,1029.7,35.6,1.03,240.95,1.22,260.54,2017-01-03,2017-01-03 16:00:00,0.08141227012655594,1.30389768790841,1.1278859171089708,0.0,0.0
65,2017,1,3,17,0,2.1,1029.4,0.0,1.42,230.71,2.1,270.0,2017-01-03,2017-01-03 17:00:00,0.18816613272048022,1.3030915828815743,1.7515283543879,0.0,0.0
66,2017,1,3,18,0,0.96,1029.0,0.0,2.19,226.85,3.98,258.41,2017-01-03,2017-01-03 18:00:00,0.28727918698082516,1.3080025732948586,3.016986583953096,0.06794680817669259,0.06363507359682012
67,2017,1,3,19,0,0.03,1029.8,0.0,3.3,234.87,5.48,255.2,2017-01-03,2017-01-03 19:00:00,0.2439032895715704,1.313475843804279,4.331479505185903,0.2407087349672901,0.2244945742442361
68,2017,1,3,20,0,-0.1,1029.9,0.0,3.22,240.26,4.35,246.97,2017-01-03,2017-01-03 20:00:00,0.14465157087382446,1.3142288013771395,3.783646935959823,0.16870788301186243,0.15725355925313111
69,2017,1,3,21,0,-0.2,1029.6,0.0,3.09,245.1,4.37,254.05,2017-01-03,2017-01-03 21:00:00,0.16667548053207468,1.314327329544983,3.72116894476257,0.1604964898830806,0.14958845919672006
70,2017,1,3,22,0,-0.12,1029.0,0.0,3.23,248.2,4.78,254.22,2017-01-03,2017-01-03 22:00:00,0.1884921510956079,1.3131765204038153,3.985558984006077,0.1952448950407987,0.18213468845104666
71,2017,1,3,23,0,-0.03,1028.8,0.0,3.42,254.74,5.47,260.54,2017-01-03,2017-01-03 23:00:00,0.22584816930221957,1.312488645850556,4.399510293632946,0.24964992430604427,0.23300861172533602
72,2017,1,4,0,0,0.16,1028.2,0.0,3.83,262.5,5.93,264.19,2017-01-04,2017-01-04 00:00:00,0.2102292375403488,1.3108113121409914,4.841865931825216,0.3077880938970284,0.2876389694928916
73,2017,1,4,1,0,0.47,1028.4,0.0,4.04,261.47,5.93,264.19,2017-01-04,2017-01-04 01:00:00,0.18455893726473632,1.3095809010028663,4.963216601124675,0.3237370390049573,0.3028280822340771
74,2017,1,4,2,0,1.05,1027.8,0.0,4.8,268.81,6.5,269.12,2017-01-04,2017-01-04 02:00:00,0.1458017707690995,1.3060483840224462,5.647458022991003,0.41366591159310323,0.3879953820247156
75,2017,1,4,3,0,1.26,1027.1,0.0,5.07,247.99,6.93,249.73,2017-01-04,2017-01-04 03:00:00,0.1502898683779577,1.3041600687290198,5.995057024714677,0.45935035181964323,0.4314686475008019
76,2017,1,4,4,0,1.58,1026.7,0.0,5.57,248.96,7.72,251.1,2017-01-04,2017-01-04 04:00:00,0.1569745066426829,1.302133700861321,6.635565241009468,0.5435314316755301,0.5113345913419652
77,2017,1,4,5,0,1.72,1026.0,0.0,6.02,248.55,8.29,250.25,2017-01-04,2017-01-04 05:00:00,0.15386953824534944,1.300583145481887,7.146863441500626,0.6107306237400822,0.575238128127826
78,2017,1,4,6,0,1.71,1025.4,0.0,6.99,246.37,9.32,247.29,2017-01-04,2017-01-04 06:00:00,0.1383458330929479,1.299869860893389,8.156015463010416,0.7433620322813689,0.7005458907392599
79,2017,1,4,7,0,1.73,1025.5,0.0,7.49,251.32,9.99,251.93,2017-01-04,2017-01-04 07:00:00,0.1385063197778891,1.2999020415116842,8.740985626999514,0.8202438252627933,0.7729803122536985
80,2017,1,4,8,0,1.98,1025.5,21.36,8.1,254.25,10.14,255.14,2017-01-04,2017-01-04 08:00:00,0.10802127974378453,1.2987208707546678,9.136917578931428,0.8722805960881305,0.8227662727765703
81,2017,1,4,9,0,2.77,1024.3,113.03,9.36,256.41,11.3,256.7,2017-01-04,2017-01-04 09:00:00,0.09058077923971525,1.2934870785149057,10.35485699722453,1.0323526339209381,0.9776920060191974
82,2017,1,4,10,0,3.29,1024.5,174.44,9.69,262.29,11.71,262.15,2017-01-04,2017-01-04 10:00:00,0.09105750169537806,1.2913060378924273,10.725632454383287,1.081083122576089,1.0255716199679326
83,2017,1,4,11,0,3.04,1024.2,153.08,9.61,267.02,11.62,266.55,2017-01-04,2017-01-04 11:00:00,0.09133391087692615,1.2920964245564934,10.640361571659941,1.0698760922753066,1.014319201051197
84,2017,1,4,12,0,2.49,1021.5,60.52,9.12,266.23,11.44,264.99,2017-01-04,2017-01-04 12:00:00,0.1089937742045493,1.2912615910163083,10.298654903559543,1.024966073039254,0.972369540152479
85,2017,1,4,13,0,2.48,1021.5,55.18,9.7,268.23,12.11,267.63,2017-01-04,2017-01-04 13:00:00,0.10671407087327958,1.2913084386595626,10.925802397110788,1.1073911721917034,1.0505268496061269
86,2017,1,4,14,0,2.71,1021.0,98.79,11.1,270.0,13.5,270.0,2017-01-04,2017-01-04 14:00:00,0.09413324356690833,1.2896002643364775,12.328541275950206,1.2917511391248842,1.227043130486759
87,2017,1,4,15,0,2.25,1021.4,89.0,11.21,272.05,13.91,272.47,2017-01-04,2017-01-04 15:00:00,0.10377871391227078,1.292260354909805,12.585359540983713,1.3255043968150022,1.256513735741517
88,2017,1,4,16,0,1.66,1022.0,30.26,10.9,270.0,13.7,270.42,2017-01-04,2017-01-04 16:00:00,0.10994925272786671,1.2957954986194455,12.321821224073748,1.2908679323068353,1.2203416501759896
89,2017,1,4,17,0,1.29,1022.1,0.0,11.41,272.01,14.12,272.84,2017-01-04,2017-01-04 17:00:00,0.1024804323274995,1.297669451177615,12.79136528509075,1.3525794374690698,1.2768350286708148
90,2017,1,4,18,0,1.43,1021.5,0.0,11.41,272.01,13.83,273.73,2017-01-04,2017-01-04 18:00:00,0.09250078828727087,1.296246430722322,12.649802976325327,1.3339741054599001,1.2606540241563324
91,2017,1,4,19,0,1.92,1022.1,0.0,9.85,275.83,12.12,278.06,2017-01-04,2017-01-04 19:00:00,0.09973135637640414,1.294697364965953,11.008701863582639,1.1182865306422896,1.0580858794540215
92,2017,1,4,20,0,2.46,1022.9,0.0,8.35,286.7,10.56,288.78,2017-01-04,2017-01-04 20:00:00,0.11292057733234634,1.2931720540828853,9.470521469346194,0.9161256788283568,0.8678303502008765
93,2017,1,4,21,0,2.41,1023.5,0.0,6.82,292.43,8.64,293.9,2017-01-04,2017-01-04 21:00:00,0.11375319104643204,1.2941653689186874,7.742389696420901,0.6889997886724611,0.6521768866593703
94,2017,1,4,22,0,1.39,1023.3,0.0,6.01,288.43,8.68,295.97,2017-01-04,2017-01-04 22:00:00,0.176776683911098,1.298719759044524,7.319600727251716,0.633433238438797,0.5974774093361
95,2017,1,4,23,0,1.61,1023.4,0.0,6.02,285.42,8.64,290.32,2017-01-04,2017-01-04 23:00:00,0.17375594180125561,1.297806688941835,7.307123809625373,0.6317934149793347,0.5963499340419657
96,2017,1,5,0,0,1.4,1023.9,0.0,7.21,286.93,9.59,290.14,2017-01-05,2017-01-05 00:00:00,0.13717718525910283,1.299433916887755,8.401757715995558,0.7756595855308447,0.73122840640565
97,2017,1,5,1,0,1.4,1024.5,0.0,6.74,302.28,8.6,305.54,2017-01-05,2017-01-05 01:00:00,0.1171960228025339,1.3001953783098983,7.6810025899564165,0.6809317689657004,0.6415508245132122
98,2017,1,5,2,0,1.61,1024.8,0.0,6.45,319.4,7.98,322.13,2017-01-05,2017-01-05 02:00:00,0.1023631953039098,1.2995820742892243,7.229931684552246,0.621648164255438,0.5859722262092654
99,2017,1,5,3,0,0.94,1026.5,0.0,4.72,327.99,6.53,332.65,2017-01-05,2017-01-05 03:00:00,0.1560987107281966,1.3049199358841288,5.617467638210408,0.4097243181647964,0.38463071637557017
100,2017,1,5,4,0,-0.21,1027.0,0.0,3.56,321.84,6.04,335.56,2017-01-05,2017-01-05 04:00:00,0.2542237694528937,1.311056353976535,4.72683593668369,0.29266986596414213,0.2734593251607023
101,2017,1,5,5,0,-0.87,1027.8,0.0,2.66,304.29,4.27,327.43,2017-01-05,2017-01-05 05:00:00,0.22760327470643352,1.3152580685285542,3.4285450948003557,0.12203735531661816,0.11366268251074539
102,2017,1,5,6,0,-0.95,1029.3,0.0,2.69,285.07,3.18,313.73,2017-01-05,2017-01-05 06:00:00,0.08047353090924375,1.3175647133819928,2.942561836470222,0.05816526993608631,0.05407890401740592
103,2017,1,5,7,0,-0.92,1029.8,0.0,3.45,292.11,3.55,310.43,2017-01-05,2017-01-05 07:00:00,0.013740887575504294,1.3180594754819563,3.5032715702862305,0.13185854923761886,0.12254888783149934
104,2017,1,5,8,0,-0.61,1031.3,22.25,3.56,321.84,3.66,325.01,2017-01-05,2017-01-05 08:00:00,0.013322135772548215,1.31847794486709,3.613282404468556,0.14631711601586733,0.13594347013328748
105,2017,1,5,9,0,-0.44,1032.4,144.18,3.41,328.17,3.41,328.17,2017-01-05,2017-01-05 09:00:00,0.0,1.3190614731964385,3.41,0.1196,0.11107139657787678
106,2017,1,5,10,0,0.14,1033.1,253.65,3.4,331.93,3.26,332.65,2017-01-05,2017-01-05 10:00:00,-0.020220927302208105,1.3171545127682136,3.3241906621081427,0.10832220130564162,0.10074345516269885
107,2017,1,5,11,0,0.48,1033.4,307.94,3.22,323.84,3.14,322.77,2017-01-05,2017-01-05 11:00:00,-0.012098709740996682,1.3158998882109048,3.1768482378390184,0.08895719697312812,0.08281220119278289
108,2017,1,5,12,0,0.53,1029.0,202.92,6.59,350.39,6.66,352.23,2017-01-05,2017-01-05 12:00:00,0.005081237354403463,1.310057678185668,6.627446903592669,0.542464450186465,0.5072440416506919
109,2017,1,5,13,0,1.27,1029.6,315.06,7.14,6.43,7.36,7.03,2017-01-05,2017-01-05 13:00:00,0.014593897342637779,1.3072868034374432,7.257148900301575,0.6252252840396355,0.5858706528167013
110,2017,1,5,14,0,0.63,1030.3,243.86,7.38,351.43,7.69,351.03,2017-01-05,2017-01-05 14:00:00,0.01978759396714352,1.3112336439415866,7.544656826524916,0.6630120400575603,0.6194088695200481
111,2017,1,5,15,0,0.5,1031.7,133.5,4.6,357.51,5.4,357.88,2017-01-05,2017-01-05 15:00:00,0.0771085153688186,1.3136391445875255,5.0130435014605546,0.3302857173348157,0.3079993508127311
112,2017,1,5,16,0,0.29,1032.7,40.05,3.14,9.16,4.57,10.08,2017-01-05,2017-01-05 16:00:00,0.18047653538881425,1.315922264380213,3.8400281245067287,0.1761179820780272,0.16394929539944897
113,2017,1,5,17,0,-0.9,1033.9,0.0,4.0,31.7,6.24,35.22,2017-01-05,2017-01-05 17:00:00,0.21384867636250793,1.3232099263141393,5.0772303906805405,0.33872170848944244,0.31358145419554445
114,2017,1,5,18,0,-3.09,1034.7,0.0,3.85,65.43,4.75,49.27,2017-01-05,2017-01-05 18:00:00,0.10102302254534887,1.3349724064416193,4.309095935421833,0.23776689436972656,0.21818012432128317
115,2017,1,5,19,0,-4.44,1036.4,0.0,3.31,86.53,4.77,56.98,2017-01-05,2017-01-05 19:00:00,0.17571934973276457,1.3438836760016273,4.026510598966262,0.20062710729270875,0.1828790771272607
116,2017,1,5,20,0,-3.26,1037.1,0.0,1.75,113.63,3.3,90.0,2017-01-05,2017-01-05 20:00:00,0.305037034137829,1.3389117233592263,2.459050430052123,0.0,0.0
117,2017,1,5,21,0,-2.56,1038.2,0.0,0.89,116.57,1.39,158.96,2017-01-05,2017-01-05 21:00:00,0.21440254725236985,1.3368644823487406,1.1303817203722055,0.0,0.0
118,2017,1,5,22,0,-2.55,1038.3,0.0,0.73,105.95,0.82,165.96,2017-01-05,2017-01-05 22:00:00,0.055909148579355514,1.3369438414054715,0.7769617730467833,0.0,0.0
119,2017,1,5,23,0,-2.66,1038.4,0.0,1.32,98.75,0.98,113.96,2017-01-05,2017-01-05 23:00:00,-0.14322809174774842,1.3376163506595273,1.1251452456253825,0.0,0.0
120,2017,1,6,0,0,-3.17,1038.8,0.0,1.25,61.39,0.71,81.87,2017-01-06,2017-01-06 00:00:00,-0.2720123883858018,1.340659380369639,0.9229421004946354,0.0,0.0
121,2017,1,6,1,0,-2.91,1039.6,0.0,1.77,73.61,1.9,90.0,2017-01-06,2017-01-06 01:00:00,0.034083352749316745,1.3404009959916905,1.8385685571507808,0.0,0.0
122,2017,1,6,2,0,-2.45,1038.7,0.0,1.96,75.26,3.3,88.26,2017-01-06,2017-01-06 02:00:00,0.2505374567102025,1.3369648182734404,2.591739342763731,0.012057170763233241,0.011047436688749059
123,2017,1,6,3,0,-1.79,1039.0,0.0,2.1,87.27,3.8,88.49,2017-01-06,2017-01-06 03:00:00,0.2852033635549417,1.334098267701006,2.8863117535017166,0.050772401888797045,0.04662039807678965
124,2017,1,6,4,0,-2.59,1039.6,0.0,2.31,107.65,3.51,109.98,2017-01-06,2017-01-06 04:00:00,0.20119272629616772,1.3388156606918777,2.891009940207261,0.05138987785581142,0.047021111435786564
125,2017,1,6,5,0,-3.96,1039.4,0.0,3.12,129.81,4.46,135.91,2017-01-06,2017-01-06 05:00:00,0.1718325603526855,1.345370477156078,3.7789667907697826,0.16809277821545712,0.1530534947884446
126,2017,1,6,6,0,-4.42,1040.1,0.0,3.06,128.37,4.47,124.05,2017-01-06,2017-01-06 06:00:00,0.18224772616355533,1.348581033694299,3.7495916293224805,0.16423204271095457,0.14918217540832218
127,2017,1,6,7,0,-4.91,1041.0,0.0,2.58,144.46,4.31,134.06,2017-01-06,2017-01-06 07:00:00,0.24677226788861464,1.3522135775232746,3.3972810423407886,0.11792836556478936,0.10683389829694301
128,2017,1,6,8,0,-4.84,1041.3,23.14,2.14,142.59,3.78,127.48,2017-01-06,2017-01-06 08:00:00,0.2735918126066419,1.3522503807221795,2.903449282959707,0.05302476290327576,0.048034990769847616
129,2017,1,6,9,0,-3.74,1041.3,141.51,3.23,111.8,3.29,109.54,2017-01-06,2017-01-06 09:00:00,0.008851139680438855,1.3467291475875727,3.262038840923242,0.1001536762356261,0.09110091187111849
130,2017,1,6,10,0,-2.88,1041.8,250.09,4.16,99.69,4.16,99.69,2017-01-06,2017-01-06 10:00:00,0.0,1.3430884511023884,4.16,0.21817142857142857,0.19898912821462855
131,2017,1,6,11,0,-2.01,1041.2,323.07,5.12,107.02,5.03,107.35,2017-01-06,2017-01-06 11:00:00,-0.008528470064824304,1.3380078794939627,5.071537303777909,0.3379734742108108,0.3094283017711566
132,2017,1,6,12,0,-1.78,1038.7,351.55,5.83,95.91,5.73,96.01,2017-01-06,2017-01-06 12:00:00,-0.00832024814786384,1.333663913868962,5.7761579412068675,0.43058075798718826,0.39549801344188645
133,2017,1,6,13,0,-1.59,1039.0,333.75,5.0,90.0,4.9,90.0,2017-01-06,2017-01-06 13:00:00,-0.009715448553172116,1.3331157236829614,4.9461218837109024,0.32149030471629,0.2954174317211144
134,2017,1,6,14,0,-1.59,1039.4,269.67,4.7,87.56,4.6,87.51,2017-01-06,2017-01-06 14:00:00,-0.010342298540208237,1.333628953990443,4.646105684335497,0.28205960422695103,0.25908481826534424
