,Year,Month,Day,Hour,Minute,Temperature(2m)[ÅãC],Mean Sea Level Pressure[hpa],Radiation[W/m2],Wind Speed(10m)[m/s],Wind Direction(10m),Wind Speed(80m)[m/s],Wind Direction(80m),Date,Time,n,ts,É÷,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,Temperature(2m)[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
2423,2017,4,11,23,0,7.46,1024.6,0.0,0.82,255.96,2.5,177.71,2017-04-11 00:00:00,2017-04-11 23:00:00,101,23,165,7.9149119954819485,-0.9558675708077277,2.843395013169241,162.91453374314264,-0.7234874059623575,2.379637104523388,136.34316286192166,1.3594641341219738,0.9835551798947694,1.1532998235458356,0.0,0.0,0.0,0.0,0.0,1.3211944851151434,0.0,0.0,0.0,280.60999999999996,280.60999999999996,7.4599999999999795,0.0
2424,2017,4,12,0,0,6.84,1024.1,0.0,0.9,270.0,2.34,199.98,2017-04-12 00:00:00,2017-04-12 00:00:00,102,0,-180,8.293705065035894,-0.9886446511417812,2.9907489939261263,171.3572949349641,-0.7473030294155223,2.4147903407679974,138.3572949349641,1.3586996503583704,1.015360364778621,1.108436909601284,0.0,0.0,0.0,0.0,0.0,1.3229501450235202,0.0,0.0,0.0,279.98999999999995,279.98999999999995,6.839999999999975,0.0
2425,2017,4,12,1,0,6.33,1024.2,0.0,0.6,270.0,1.63,222.51,2017-04-12 00:00:00,2017-04-12 01:00:00,102,1,-165,8.293705065035894,-0.9549274628087503,2.8402116466800695,162.73214027866973,-0.719137274244096,2.3733562789411065,135.98329806419915,1.3586996503583704,0.9770915630751246,1.0327706156700263,0.0,0.0,0.0,0.0,0.0,1.3278792478285868,0.0,0.0,0.0,279.47999999999996,279.47999999999996,6.329999999999984,0.0
2426,2017,4,12,2,0,5.9,1023.6,0.0,0.32,198.43,0.81,240.26,2017-04-12 00:00:00,2017-04-12 02:00:00,102,2,-150,8.293705065035894,-0.8560736684742658,2.5984209219277252,148.87855222495105,-0.6365594583986389,2.260825210499658,129.53574277840633,1.3586996503583704,0.8648931135585441,0.8865945606944686,0.0,0.0,0.0,0.0,0.0,1.3448447857924346,0.0,0.0,0.0,279.04999999999995,279.04999999999995,5.899999999999977,0.0
2427,2017,4,12,3,0,5.97,1023.4,0.0,0.91,186.34,0.58,239.04,2017-04-12 00:00:00,2017-04-12 03:00:00,102,3,-135,8.293705065035894,-0.698819990858603,2.3445428152784675,134.33240820317639,-0.5051971235627255,2.1004066924393587,120.34443873780802,1.3586996503583704,0.6864111551467295,0.6798704012538367,0.0,0.0,0.0,0.0,0.0,1.3832620144992516,0.0,0.0,0.0,279.12,279.12,5.970000000000027,0.0
2428,2017,4,12,4,0,6.1,1023.0,0.0,1.2,184.76,0.5,216.87,2017-04-12 00:00:00,2017-04-12 04:00:00,102,4,-120,8.293705065035894,-0.49388300821728004,2.087346094093009,119.59612157464663,-0.3340023957689009,1.9113429732335623,109.51188556826939,1.3586996503583704,0.45380893835006364,0.4266860471861861,0.0,0.0,0.0,0.0,0.0,1.4786810348480313,0.0,0.0,0.0,279.25,279.25,6.100000000000023,0.0
2429,2017,4,12,5,0,5.96,1023.5,0.0,1.02,168.69,0.41,194.04,2017-04-12 00:00:00,2017-04-12 05:00:00,102,5,-105,8.293705065035894,-0.2552288372429268,1.8288806983964667,104.78714525105597,-0.1346419128036505,1.705848402594169,97.73791395777918,1.3586996503583704,0.1829379198499021,0.14429559381429896,0.0,0.0,0.0,0.0,0.0,1.8956120863726085,0.0,0.0,0.0,279.10999999999996,279.10999999999996,5.9599999999999795,0.0
2430,2017,4,12,6,0,6.53,1023.0,61.11111111,0.85,135.0,0.5,143.13,2017-04-12 00:00:00,2017-04-12 06:00:00,102,6,-90,8.293705065035894,0.0008786347072207208,1.569917691974625,89.9496579330652,0.07929823787772014,1.4914147455290245,85.45177042239077,1.3586996503583704,0.10774248807849324,0.14805651613681983,0.061111111110000005,0.4127552957785856,0.05038876899876728,0.010722342111232727,0.061111111110000005,0.011080129026014391,0.0015875126178162312,0.41887528845457983,0.04780006782291587,279.67999999999995,280.8048949294326,7.654894929432601,7.768132886844421
2431,2017,4,12,7,0,8.27,1022.5,241.66666669999998,0.5,126.87,0.57,135.0,2017-04-12 00:00:00,2017-04-12 07:00:00,102,7,-75,8.293705065035894,0.256986106657368,1.3108940554648951,75.10869676692694,0.29323838855909057,1.2731839440976709,72.94806654061668,1.3586996503583704,0.3984228960068883,0.4304469695087075,0.24166666669999998,0.5614319157034078,0.12795009465629367,0.1137165720437063,0.24166666669999998,0.8763726602104916,0.04894895381913198,0.6859674427622227,0.22267496507800077,281.41999999999996,286.6602841781689,13.510284178168945,35.66431282194152
2432,2017,4,12,8,0,10.21,1022.6,455.5555556,0.1,270.0,0.22,206.57,2017-04-12 00:00:00,2017-04-12 08:00:00,102,8,-60,8.293705065035894,0.4956402776317217,1.0522244514076886,60.28802016612893,0.49259887152434134,1.055722760948104,60.48845853822508,1.3586996503583704,0.6692939145070503,0.6836313235763576,0.4555555556,0.6663760712671867,0.13935743246710766,0.3161981231328923,0.45555555559999994,1.0061742043743802,0.21616294142969925,0.8331227046214175,0.4581487242338239,283.35999999999996,294.14176664363595,20.99176664363597,72.00292879520457
2433,2017,4,12,9,0,12.04,1021.7,522.2222222,0.71,278.13,0.7,270.0,2017-04-12 00:00:00,2017-04-12 09:00:00,102,9,-45,8.293705065035894,0.7005772602730445,0.7945901835526902,45.526663960094545,0.6637935993181657,0.8449166824305344,48.4101599434649,1.3586996503583704,0.9018961313037159,0.890355483016989,0.5222222222,0.5865322695946552,0.2471974157356293,0.2750248064643707,0.5222222222,1.0554143049777251,0.2448698444012387,0.7257018991593902,0.53703756996316,285.19,297.8282841464664,24.67828414646641,83.60660626274762
2434,2017,4,12,10,0,13.7,1020.9,747.2222222,1.43,282.09,1.2,270.0,2017-04-12 00:00:00,2017-04-12 10:00:00,102,10,-30,8.293705065035894,0.8578309378887072,0.5397621625661844,30.926093855896596,0.795155934154079,0.6515316454026734,37.33001350078731,1.3586996503583704,1.0803780897155306,1.0365315379925484,0.7472222222,0.7208871074459983,0.16309798277452922,0.5841242394254708,0.7472222222,1.0788210224467538,0.6054631962704108,0.8841536103468141,0.8091096155430795,286.84999999999997,305.8910462857804,32.74104628578044,123.34498323914565
2435,2017,4,12,11,0,15.3,1020.3,755.5555555999999,2.09,286.7,1.84,282.53,2017-04-12 00:00:00,2017-04-12 11:00:00,102,11,-15,8.293705065035894,0.9566847322231917,0.29540356417129215,16.92537748013702,0.8777337499995362,0.49968455628391645,28.62981616293565,1.3586996503583704,1.1925765392321113,1.1121978319238042,0.7555555556,0.6793355767409575,0.21329785831607098,0.542257697283929,0.7555555556,1.0899486686295214,0.6030978352631804,0.8471682306772753,0.8227728171560191,288.45,307.8125869637383,34.662586963738306,124.79338447256701
2436,2017,4,12,12,0,17.73,1019.1,902.7777777999999,3.3,284.04,3.18,282.72,2017-04-12 00:00:00,2017-04-12 12:00:00,102,12,0,8.293705065035894,0.9904019205562227,0.1386612614847457,7.944705065035843,0.9058995051709624,0.4372973916733823,25.055294934964113,1.3586996503583704,1.2308453409356073,1.1121978319238042,0.9027777777999999,0.8117061118869799,0.14895833333699998,0.753819444463,0.9027777777999999,1.0932801209217051,0.838396351793755,0.9137833441248533,0.9978295200289697,290.88,314.36225470468173,41.212254704681754,148.72212994317005
2437,2017,4,12,13,0,18.35,1018.6,905.5555555999999,4.67,279.87,4.79,280.84,2017-04-12 00:00:00,2017-04-12 13:00:00,102,13,15,8.293705065035894,0.9566847322231917,0.29540356417129215,16.92537748013702,0.8777337499995362,0.49968455628391645,28.62981616293565,1.3586996503583704,1.1925765392321113,1.0365315379925484,0.9055555555999999,0.8736401377171699,0.149416666674,0.7561388889259999,0.9055555555999999,1.0899486686295214,0.7837618054744434,0.9137833441248533,0.9967277333762263,291.5,314.9563259921205,41.80632599212055,148.3202784543971
2438,2017,4,12,14,0,18.51,1018.0,791.6666667000001,5.43,276.34,5.84,276.88,2017-04-12 00:00:00,2017-04-12 14:00:00,102,14,30,8.293705065035894,0.8578309378887072,0.5397621625661844,30.926093855896596,0.795155934154079,0.6515316454026734,37.33001350078731,1.3586996503583704,1.0803780897155306,0.890355483016989,0.7916666667000001,0.8891579619607893,0.1306250000055,0.6610416666945,0.7916666667000001,1.0788210224467538,0.5885620724441369,0.9137833441248533,0.859301505552415,291.65999999999997,311.88222876400016,38.73222876400018,128.9303925977677
2439,2017,4,12,15,0,18.4,1017.1,577.7777778,5.64,277.13,6.15,277.47,2017-04-12 00:00:00,2017-04-12 15:00:00,102,15,45,8.293705065035894,0.7005772602730445,0.7945901835526902,45.526663960094545,0.6637935993181657,0.8449166824305344,48.4101599434649,1.3586996503583704,0.9018961313037159,0.6836313235763576,0.5777777778,0.8451598952157516,0.09533333333699999,0.48244444446299994,0.5777777778,1.0554143049777251,0.32981413412030114,0.9137833441248533,0.6116516091208033,291.54999999999995,305.9442012013095,32.794201201309534,93.23038410407305
2440,2017,4,12,16,0,17.99,1017.0,333.3333333,5.49,280.49,6.32,280.95,2017-04-12 00:00:00,2017-04-12 16:00:00,102,16,60,8.293705065035894,0.4956402776317217,1.0522244514076886,60.28802016612893,0.49259887152434134,1.055722760948104,60.48845853822508,1.3586996503583704,0.6692939145070503,0.4304469695087075,0.3333333333,0.7743888490618285,0.057353347201355875,0.2759799860986441,0.3333333333,1.0061742043743802,0.11879474866121657,0.9099120607941882,0.33734878199982277,291.14,299.0789413363958,25.928941336395837,52.34951188469274
2441,2017,4,12,17,0,17.18,1016.5,144.4444444,4.71,282.26,6.06,283.35,2017-04-12 00:00:00,2017-04-12 17:00:00,102,17,75,8.293705065035894,0.256986106657368,1.3108940554648951,75.10869676692694,0.29323838855909057,1.2731839440976709,72.94806654061668,1.3586996503583704,0.3984228960068883,0.14805651613681983,0.1444444444,0.9756034261033004,0.023833333326000003,0.12061111107400001,0.1444444444,0.8763726602104916,0.01785726091300745,0.9137833441248533,0.13037364118322148,290.33,293.39812635584514,20.24812635584516,20.52850860347587
2442,2017,4,12,18,0,15.59,1016.9,30.55555556,3.45,280.01,5.92,281.69,2017-04-12 00:00:00,2017-04-12 18:00:00,102,18,90,8.293705065035894,0.0008786347072207208,1.569917691974625,89.9496579330652,0.07929823787772014,1.4914147455290245,85.45177042239077,1.3586996503583704,0.10774248807849324,0.14429559381429896,0.03055555556,0.21175667774944976,0.029973224696104313,0.0005823308638956866,0.03055555556,0.011080129026014391,8.40277778022218e-05,0.13805108111655767,0.028139702591633408,288.73999999999995,289.4022210009897,16.25222100098972,4.475976932373904
2443,2017,4,12,19,0,13.85,1016.8,0.0,3.03,262.41,6.1,270.94,2017-04-12 00:00:00,2017-04-12 19:00:00,102,19,105,8.293705065035894,-0.2552288372429268,1.8288806983964667,104.78714525105597,-0.1346419128036505,1.705848402594169,97.73791395777918,1.3586996503583704,0.1829379198499021,0.4266860471861861,0.0,0.0,0.0,0.0,0.0,1.8956120863726085,0.0,0.0,0.0,287.0,287.0,13.850000000000023,0.0
2444,2017,4,12,20,0,12.84,1017.1,0.0,3.18,241.82,5.98,260.38,2017-04-12 00:00:00,2017-04-12 20:00:00,102,20,120,8.293705065035894,-0.49388300821728004,2.087346094093009,119.59612157464663,-0.3340023957689009,1.9113429732335623,109.51188556826939,1.3586996503583704,0.45380893835006364,0.6798704012538367,0.0,0.0,0.0,0.0,0.0,1.4786810348480313,0.0,0.0,0.0,285.98999999999995,285.98999999999995,12.839999999999975,0.0
2445,2017,4,12,21,0,12.12,1017.4,0.0,3.14,239.35,5.63,257.69,2017-04-12 00:00:00,2017-04-12 21:00:00,102,21,135,8.293705065035894,-0.698819990858603,2.3445428152784675,134.33240820317639,-0.5051971235627255,2.1004066924393587,120.34443873780802,1.3586996503583704,0.6864111551467295,0.8865945606944686,0.0,0.0,0.0,0.0,0.0,1.3832620144992516,0.0,0.0,0.0,285.27,285.27,12.120000000000005,0.0
2446,2017,4,12,22,0,11.46,1017.5,0.0,2.92,247.83,4.93,264.17,2017-04-12 00:00:00,2017-04-12 22:00:00,102,22,150,8.293705065035894,-0.8560736684742658,2.5984209219277252,148.87855222495105,-0.6365594583986389,2.260825210499658,129.53574277840633,1.3586996503583704,0.8648931135585441,1.0327706156700263,0.0,0.0,0.0,0.0,0.0,1.3448447857924346,0.0,0.0,0.0,284.60999999999996,284.60999999999996,11.45999999999998,0.0
2447,2017,4,12,23,0,11.14,1017.9,0.0,2.66,250.2,4.44,262.23,2017-04-12 00:00:00,2017-04-12 23:00:00,102,23,165,8.293705065035894,-0.9549274628087503,2.8402116466800695,162.73214027866973,-0.719137274244096,2.3733562789411065,135.98329806419915,1.3586996503583704,0.9770915630751246,1.1535679774715357,0.0,0.0,0.0,0.0,0.0,1.3278792478285868,0.0,0.0,0.0,284.28999999999996,284.28999999999996,11.139999999999986,0.0
2448,2017,4,13,0,0,10.59,1017.7,0.0,2.61,237.53,4.15,254.62,2017-04-13 00:00:00,2017-04-13 00:00:00,103,0,-180,8.670040530786293,-0.9876362997634924,2.9841807009567556,170.98095946921373,-0.7429224189942888,2.4082220477986267,137.9809594692137,1.357937626167502,1.0088423060757228,1.106644169610706,0.0,0.0,0.0,0.0,0.0,1.3293935874225986,0.0,0.0,0.0,283.73999999999995,283.73999999999995,10.589999999999975,0.0
2449,2017,4,13,1,0,10.08,1017.9,0.0,2.56,231.34,4.49,258.44,2017-04-13 00:00:00,2017-04-13 01:00:00,103,1,-165,8.670040530786293,-0.953952121825741,2.8369430705531626,162.54486466158076,-0.7147842391563207,2.367111866206087,135.62551956894478,1.357937626167502,0.9706324129418781,1.0310943515801279,0.0,0.0,0.0,0.0,0.0,1.334601505695924,0.0,0.0,0.0,283.22999999999996,283.22999999999996,10.079999999999984,0.0
2450,2017,4,13,2,0,9.34,1017.3,0.0,2.66,235.71,5.11,266.63,2017-04-13 00:00:00,2017-04-13 02:00:00,103,2,-150,8.670040530786293,-0.8551951090732091,2.5967234854660575,148.78129627970586,-0.6322872700978334,2.2552983238308792,129.2190754984382,1.357937626167502,0.8586066746125817,0.885143310765783,0.0,0.0,0.0,0.0,0.0,1.3525420319483663,0.0,0.0,0.0,282.48999999999995,282.48999999999995,9.339999999999975,0.0
2451,2017,4,13,3,0,8.88,1017.2,0.0,2.58,234.46,5.04,263.16,2017-04-13 00:00:00,2017-04-13 03:00:00,103,3,-135,8.670040530786293,-0.6980953887213011,2.3435303079225838,134.2743958049583,-0.5010535439274749,2.0956120579561293,120.06972641761108,1.357937626167502,0.6803994600236893,0.6787373694036647,0.0,0.0,0.0,0.0,0.0,1.3932550666128947,0.0,0.0,0.0,282.03,282.03,8.879999999999995,0.0
2452,2017,4,13,4,0,8.53,1017.3,0.0,2.61,237.53,5.26,261.25,2017-04-13 00:00:00,2017-04-13 04:00:00,103,4,-120,8.670040530786293,-0.4933590470924364,2.086743616308401,119.5616021403382,-0.3300264222097689,1.907127892280193,109.27037921933535,1.357937626167502,0.44815529634808743,0.42594275129565723,0.0,0.0,0.0,0.0,0.0,1.4949077222030762,0.0,0.0,0.0,281.67999999999995,281.67999999999995,8.529999999999973,0.0
2453,2017,4,13,5,0,8.11,1017.6,0.0,2.83,237.99,5.36,255.96,2017-04-13 00:00:00,2017-04-13 05:00:00,103,5,-105,8.670040530786293,-0.254938527525821,1.8285804563655847,104.769942649854,-0.13086112065409516,1.70203384673171,97.51935600614341,1.357937626167502,0.17770123953864098,0.1439869919029628,0.0,0.0,0.0,0.0,0.0,1.9481609682963004,0.0,0.0,0.0,281.26,281.26,8.110000000000014,0.0
2454,2017,4,13,6,0,9.53,1017.8,72.22222222,3.64,254.05,4.79,259.16,2017-04-13 00:00:00,2017-04-13 06:00:00,103,6,-90,8.670040530786293,0.000918205578619149,1.569878121087254,89.94739068822726,0.0828695745747507,1.487831608613648,85.24647179972217,1.357937626167502,0.11253171337954787,0.14791508972573011,0.07222222222,0.48826811621395255,0.04963828862512753,0.022583933594872478,0.07222222222,0.011080129026014265,0.003340504564045493,0.559196404687609,0.04748169225221592,282.67999999999995,283.7974024910021,10.64740249100214,7.659368836389408
2455,2017,4,13,7,0,10.98,1017.9,275.0,4.51,273.81,5.02,275.71,2017-04-13 00:00:00,2017-04-13 07:00:00,103,7,-75,8.670040530786293,0.2567749386830591,1.3111125556124452,75.12121590320454,0.2966002698035964,1.2696655709700169,72.74647860964986,1.357937626167502,0.4027646662977364,0.42987084911842505,0.275,0.639727026300963,0.0985668739682409,0.17643312603175912,0.275,0.8657272592944406,0.0758434576998904,0.8009837724647431,0.24893151326729057,284.13,289.9881882788902,16.838188278890243,39.53717794728314
