index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
134846,130.375,33.6000000000008,1.5002317428588867,1.090306282043457,1.085434913635254,1.6208419799804688,1.9335432052612305,1.5863447189331055,1.1406946182250977,0.9830551147460938,0.5508460998535156,0.06447315216064453,-0.29993152618408203,-0.42920875549316406,-0.9170446395874023,-1.0600242614746094,-0.5581274032592773,-0.36341190338134766,-0.5787696838378906,-0.05357170104980469
