index,lons,lats,Uwind FH40m/s,Uwind FH41m/s,Uwind FH42m/s,Uwind FH43m/s,Uwind FH44m/s,Uwind FH45m/s,Uwind FH46m/s,Uwind FH47m/s,Uwind FH48m/s,Uwind FH49m/s,Uwind FH50m/s,Uwind FH51m/s
134846,130.375,33.6000000000008,1.2075843811035156,1.1721582412719727,1.6238164901733398,2.3465089797973633,2.4834537506103516,1.8868837356567383,1.3946199417114258,1.5177249908447266,1.1755504608154297,0.6001901626586914,0.952977180480957,0.3206510543823242
