index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,-3.604128837585449,-4.12605094909668,-4.017374038696289,-2.913641929626465,-2.2047739028930664,-1.8777198791503906,-1.500814437866211,-1.1321487426757812,-1.0426721572875977,-1.1110944747924805,-0.6873970031738281,-0.44805335998535156,-0.5586118698120117,-0.27307987213134766,0.10538101196289062,-0.3183412551879883,-0.16788578033447266,-0.23606395721435547
