index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
134846,130.375,33.6000000000008,2.8392677307128906,2.4601125717163086,0.2073993682861328,-1.9684171676635742,-2.9696044921875,-3.3491477966308594,-2.659867286682129,-2.3121023178100586,-1.7455167770385742,-1.7396860122680664,-1.4406061172485352,-0.3004951477050781,0.8002128601074219,1.4659490585327148,1.0074338912963867,0.7670660018920898
