index,lons,lats,Vwind FH34m/s,Vwind FH35m/s,Vwind FH36m/s,Vwind FH37m/s,Vwind FH38m/s,Vwind FH39m/s
134846,130.375,33.6000000000008,-0.0037975311279296875,0.35840892791748047,-0.3674936294555664,-1.1249637603759766,-2.052997589111328,-3.1531190872192383
