index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,19.277608642578116,19.36955810546874,19.180867919921866,19.00609374999999,18.759542236328116,18.540242919921866,18.05168701171874,17.84636474609374,17.584371337890616,17.33849121093749,17.396993408203116,17.526448974609366
