index,lons,lats,radiation FH40-41W/m2(avg),radiation FH41-42W/m2(avg),radiation FH42-43W/m2(avg),radiation FH43-44W/m2(avg),radiation FH44-45W/m2(avg),radiation FH45-46W/m2(avg),radiation FH46-47W/m2(avg),radiation FH47-48W/m2(avg),radiation FH48-49W/m2(avg),radiation FH49-50W/m2(avg),radiation FH50-51W/m2(avg),radiation FH51-52W/m2(avg)
134846,130.375,33.6000000000008,966.7507438659668,915.678394317627,801.2271499633789,624.5667753219604,431.2769718170166,228.4795652627945,59.9375,0.15625,0.0,0.0,0.0,0.0
