index,lons,lats,temperature FH34,temperature FH35,temperature FH36,temperature FH37,temperature FH38,temperature FH39
134846,130.375,33.6000000000008,17.493489990234366,17.276876220703116,16.65489746093749,16.10619140624999,15.763723144531241,15.785360107421866
