index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,17.78514648437499,17.46019531249999,17.30675292968749,17.046956787109366,16.686910400390616,16.43071533203124,16.30290771484374,15.992025146484366,15.724263916015616,15.702108154296866,16.46819091796874,16.930196533203116,17.894002685546866,19.21721435546874,19.69835449218749,19.70769287109374
