index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
134846,130.375,33.6000000000008,-0.6476640701293945,-0.5507965087890625,-1.0133333206176758,-0.7232542037963867,-1.008000373840332,-1.668583869934082,-1.4570093154907227,-0.8679218292236328,-0.5757322311401367,-0.2231454849243164,0.6193447113037109,1.897446632385254,1.3380107879638672,1.1387262344360352,1.0113849639892578,0.9504871368408203,0.9204273223876953,0.9432744979858398
