index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,1.3839168548583984,1.4754638671875,1.3364009857177734,1.0465583801269531,0.8978500366210938,0.7061748504638672,0.5223884582519531,0.20243072509765625,-0.5405826568603516,-1.5477142333984375,-1.9827346801757812,-2.8165245056152344
