index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,0.1766366958618164,0.6875038146972656,0.635075569152832,0.7112560272216797,1.0563554763793945,1.5947589874267578
