index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,16.74779296874999,17.604635009765616,18.74455810546874,18.728780517578116,18.32488037109374,17.800924072265616,17.812398681640616,17.82909179687499,17.74876953124999,17.55248046874999,17.213033447265616,16.908529052734366,16.508382568359366,16.165181884765616,15.797719726562491,15.468526611328116
