index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,1.0180835723876953,0.6239643096923828,1.0521326065063477,1.351736068725586,1.8060264587402344,1.742262840270996,2.000751495361328,1.5656547546386719,0.8349876403808594,-0.2753639221191406,-0.37892913818359375,-1.1247930526733398,-0.8520011901855469,-0.6635246276855469,0.5157699584960938,1.1479578018188477
