index,lons,lats,temperature FH34,temperature FH35,temperature FH36,temperature FH37,temperature FH38,temperature FH39
134846,130.375,33.6000000000008,16.67479492187499,17.67662597656249,18.234273681640616,18.88878417968749,19.353719482421866,19.40556884765624
