,DateTime,Date,Year,Month,Day,Hour,wind_10m[m/s],index,temperature,index,radiation,index,Uwind,index,Vwind,wind_30m[m/s],wind output[kWh],ts,ω,n,δ the solar declination,cosθ,θ(radian),θ(degree),cosθz,θz(radian),θz(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[°C],Ppv(the output of the PV array)[Wh]
0,2019-05-09 09:00:00,2019-05-09 09:00:00,2019,5,9,9,2.918129174212541,temperature FH0,16.74779296874999,radiation FH0-1W/m2(avg),332.3389892578125,Uwind FH0m/s,0.6738224029541016,Vwind FH0m/s,2.83926773071289,4.231923342962249,0.22762421078932413,9,-45,129,17.245529188505458,0.6771107394260836,0.8269670800993072,47.38172348594739,0.7270970279113413,0.7567123413992801,43.35642346764143,1.3397053156420706,0.974095753280375,0.8493231134657119,0.3323389892578125,0.3912986518189575,0.28467405988698974,0.047664929370822784,0.3323389892578125,0.9312522447948269,0.04048292621635046,0.37871179334311317,0.31377667938003356,289.89779296874997,297.28200415682676,24.13200415682678,48.91789341632859
1,2019-05-09 10:00:00,2019-05-09 10:00:00,2019,5,9,10,2.6414441227381134,temperature FH1,17.604635009765612,radiation FH1-2W/m2(avg),701.1447143554688,Uwind FH1m/s,0.9618072509765624,Vwind FH1m/s,2.4601125717163086,3.830669711584086,0.1748880192367656,10,-30,129,17.245529188505458,0.8288820547419447,0.5936899995769009,34.015931314880056,0.8538796548317521,0.547401865546817,31.363816593420363,1.3397053156420706,1.1439471124967147,0.9884307400483082,0.7011447143554688,0.7093513849247558,0.1640741107933336,0.5370706035621352,0.7011447143554688,0.9707246800549043,0.5308570941371128,0.8752091689304586,0.689393263567453,290.7546350097656,306.978356479053,33.828356479053014,104.79395802528028
2,2019-05-09 11:00:00,2019-05-09 11:00:00,2019,5,9,11,0.21665522435907547,temperature FH2,18.744558105468737,radiation FH2-3W/m2(avg),742.977123260498,Uwind FH2m/s,0.06264972686767578,Vwind FH2m/s,0.2073993682861328,0.3141972978585885,0.0,11,-15,129,17.245529188505458,0.9242894920597349,0.39162641665747017,22.438540820304922,0.9335785459280052,0.36652439047608953,21.000300662884918,1.3397053156420706,1.2507201405491435,1.0604381462054795,0.742977123260498,0.7006322112412321,0.18352420481254197,0.5594529184479561,0.742977123260498,0.9900500564105865,0.5932652157281958,0.867748858390727,0.7436566612761178,291.8945581054687,309.39527820083333,36.245278200833354,112.32115710314184
3,2019-05-09 12:00:00,2019-05-09 12:00:00,2019,5,9,12,2.3300794378180445,temperature FH3,18.72878051757812,radiation FH3-4W/m2(avg),838.7558975219728,Uwind FH3m/s,1.2468376159667969,Vwind FH3m/s,1.9684171676635744,3.379123052878376,0.11554188694972944,12,0,129,17.245529188505458,0.9568311921944923,0.29490006649874584,16.896529188505458,0.9607623534805358,0.2810585866593829,16.103470811494542,1.3397053156420706,1.28713843202666,1.0604381462054795,0.8387558975219728,0.7909522120863505,0.1414194993166508,0.697336398205322,0.8387558975219728,0.9959082896287493,0.7394821173944577,0.9118079484052365,0.8467419639205455,291.8787805175781,311.8054414018416,38.65544140184164,127.07204108432958
4,2019-05-09 13:00:00,2019-05-09 13:00:00,2019,5,9,13,3.546601132900159,temperature FH4,18.324880371093737,radiation FH4-5W/m2(avg),603.0025215148927,Uwind FH4m/s,1.9390277862548828,Vwind FH4m/s,2.9696044921875,5.143344665866861,0.347411013228216,13,15,129,17.245529188505458,0.9242894920597349,0.39162641665747017,22.438540820304922,0.9335785459280052,0.36652439047608953,21.000300662884918,1.3397053156420706,1.2507201405491435,0.9884307400483082,0.6030025215148926,0.6100604696748118,0.25411856239376723,0.3488839591211254,0.6030025215148926,0.9900500564105865,0.34484762990507767,0.760643112105629,0.5976250604091721,291.4748803710937,305.53899012605626,32.388990126056285,91.18958784238569
5,2019-05-09 14:00:00,2019-05-09 14:00:00,2019,5,9,14,3.89604416822058,temperature FH5,17.800924072265612,radiation FH5-6W/m2(avg),454.62743377685547,Uwind FH5m/s,1.990570068359375,Vwind FH5m/s,3.34914779663086,5.650113232274525,0.41401488195608044,14,30,129,17.245529188505458,0.8288820547419447,0.5936899995769009,34.015931314880056,0.8538796548317521,0.547401865546817,31.363816593420363,1.3397053156420706,1.1439471124967147,0.8493231134657119,0.4546274337768555,0.53528206941375,0.26708106236850143,0.18754637140835406,0.4546274337768555,0.9707246800549043,0.15928746808374006,0.6422831275732099,0.4401511574876699,290.9509240722656,301.30914797847544,28.15914797847546,67.90835054578673
6,2019-05-09 15:00:00,2019-05-09 15:00:00,2019,5,9,15,3.2655003037467063,temperature FH6,17.812398681640612,radiation FH6-7W/m2(avg),427.6530170440674,Uwind FH6m/s,1.8943595886230469,Vwind FH6m/s,2.659867286682129,4.735687194383765,0.29383317411900906,15,45,129,17.245529188505458,0.6771107394260836,0.8269670800993072,47.38172348594739,0.7270970279113413,0.7567123413992801,43.35642346764143,1.3397053156420706,0.974095753280375,0.6525952213230722,0.4276530170440674,0.6553112910895106,0.13989683158964103,0.2877561854544264,0.42765301704406744,0.9312522447948269,0.18778831153371442,0.8202883880426539,0.4057611619441413,290.9623986816406,300.5113113593927,27.361311359392744,62.732440171019135
7,2019-05-09 16:00:00,2019-05-09 16:00:00,2019,5,9,16,2.7798317289485617,temperature FH7,17.829091796874987,radiation FH7-8W/m2(avg),395.55730533599854,Uwind FH7m/s,1.5432586669921875,Vwind FH7m/s,2.3121023178100586,4.031361903785173,0.20126470735462276,16,60,129,17.245529188505458,0.4793185104369704,1.070918280679303,61.35909768633055,0.5618706916732015,0.9741508530624149,55.81473248954518,1.3397053156420706,0.7527411523380749,0.4116537443616965,0.39555730533599853,0.9608981109824305,0.06526695538043976,0.3302903499555588,0.39555730533599853,0.8530761926905318,0.13596525928574088,0.9137833441248533,0.3486439103180292,290.97909179687497,299.1838451530259,26.033845153025936,54.087602725779895
8,2019-05-09 17:00:00,2019-05-09 17:00:00,2019,5,9,17,2.044570110900536,temperature FH8,17.748769531249987,radiation FH8-9W/m2(avg),225.30919682979584,Uwind FH8m/s,1.0646305084228516,Vwind FH8m/s,1.7455167770385742,2.965072298753795,0.06112378783621308,17,75,129,17.245529188505458,0.24898458131309975,1.319164649808406,75.58256691687488,0.3694605478825308,1.1923678995867422,68.31764827319907,1.3397053156420706,0.4949682599182582,0.14291844606188506,0.22530919682979583,1.5764878714972508,0.03717601747691631,0.18813317935287951,0.22530919682979583,0.6739138528865709,0.02688770164579546,0.9137833441248533,0.1650486181576894,290.89876953124997,294.78291367856093,21.632913678560953,25.89667170882926
9,2019-05-09 18:00:00,2019-05-09 18:00:00,2019,5,9,18,1.8781317286733945,temperature FH9,17.55248046874999,radiation FH9-10W/m2(avg),55.25,Uwind FH9m/s,0.7077226638793945,Vwind FH9m/s,1.7396860122680664,2.723700367334075,0.029400619706764164,18,90,129,17.245529188505458,0.0018058286794483988,1.5689904971339736,89.89653358190958,0.16297902986586701,1.4070870212126314,80.62014772311872,1.3397053156420706,0.21834387264948993,0.13529680710330746,0.05525,0.40836144756774057,0.04593375875363183,0.009316241246368172,0.05525,0.011080129026014018,0.0012604576948377511,0.41063335357163483,0.04356727871402076,290.70248046874997,291.72776376115326,18.577763761153278,6.889267580112892
