index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,17.65782714843749,17.68211914062499,17.627462158203116,17.45158935546874,17.141072998046866,16.59825683593749,16.141195068359366,16.166280517578116,15.666494140624991,15.564382324218741,15.542104492187491,15.387227783203116
