index,lons,lats,Vwind FH34m/s,Vwind FH35m/s,Vwind FH36m/s,Vwind FH37m/s,Vwind FH38m/s,Vwind FH39m/s
134846,130.375,33.6000000000008,-2.8716020584106445,-1.7860374450683594,-0.9831886291503906,-0.7669649124145508,-0.3904447555541992,0.2667808532714844
