index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,-6.452728271484375,-6.450320243835449,-6.250763893127441,-5.82205867767334,-5.101748466491699,-4.109698295593262,-2.912527084350586,-1.8412151336669922,-0.9200258255004883,0.06828498840332031,0.887150764465332,1.7123565673828125,1.5490303039550781,1.1041803359985352,0.06198692321777344,0.4107637405395508,1.287811279296875,1.2261552810668945
