index,lons,lats,radiation FH34-35W/m2(avg),radiation FH35-36W/m2(avg),radiation FH36-37W/m2(avg),radiation FH37-38W/m2(avg),radiation FH38-39W/m2(avg),radiation FH39-40W/m2(avg)
134846,130.375,33.6000000000008,117.75425243377686,279.73963165283203,453.5879936218262,602.0888214111328,719.715934753418,822.7144012451172
