index,lons,lats,temperature FH34,temperature FH35,temperature FH36,temperature FH37,temperature FH38,temperature FH39
134846,130.375,33.6000000000008,13.783376464843741,14.685170898437491,15.477834472656241,16.28813720703124,17.06676269531249,17.56157470703124
