index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,1.5148096084594727,0.6842308044433594,1.651045799255371,1.66064453125,4.027631759643555,6.191253662109375,5.169643402099609,2.8805503845214844,0.608184814453125,-0.04027557373046875,-1.1427421569824219,-1.484710693359375,-1.8076915740966797,-2.4127063751220703,-2.499532699584961,-2.5274810791015625
