index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,0.18161582946777344,0.5459785461425781,0.5166406631469727,1.0297279357910156,1.5591020584106445,2.0395984649658203
