index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
134846,130.375,33.6000000000008,14.256582031249991,13.922811279296866,13.644796142578116,13.406881103515616,13.160085449218741,12.827657470703116,13.054616699218741,13.993367919921866,14.963247070312491,15.530446777343741,15.729268798828116,15.764364013671866,15.793264160156241,15.811483154296866,15.782369384765616,15.693929443359366,15.543447265624991,15.243825683593741
