index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,0.6994762420654297,1.3824386596679688,1.6004962921142578,1.0978527069091797,1.00018310546875,1.054168701171875,1.2346572875976562,0.957118034362793,0.30495452880859375,-0.4358844757080078,-1.4753713607788086,-2.1111583709716797
