index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,12.825612792968741,12.738454589843741,12.756978759765616,12.702382812499991,12.427785644531241,12.286367187499991,13.328756103515616,14.500081787109366,15.121968994140616,15.945852050781241,16.63365722656249,17.12828613281249
