index,lons,lats,Vwind FH34m/s,Vwind FH35m/s,Vwind FH36m/s,Vwind FH37m/s,Vwind FH38m/s,Vwind FH39m/s
134846,130.375,33.6000000000008,1.5077228546142578,1.1659479141235352,0.5134820938110352,-0.3515491485595703,-1.3084678649902344,-2.0895509719848633
