index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
134846,130.375,33.6000000000008,0.3289937973022461,-0.6418533325195312,-0.1631336212158203,-0.9233932495117188,-2.4963550567626953,-2.744831085205078,-3.3933000564575195,-3.9652099609375,-4.771607398986816,-4.490978240966797,-4.442191123962402,-4.3229217529296875,-4.535045623779297,-4.1077880859375,-3.4553375244140625,-3.264039993286133
