index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
135328,130.4375,33.5500000000008,-1.5613727569580078,-1.8492431640625,-2.014937400817871,-1.871129035949707,-1.6260309219360352,-1.2318925857543945,-0.5788497924804688,-0.3631429672241211,-0.7042293548583984,-0.7833786010742188,-0.5711078643798828,-0.3715686798095703,-0.6747322082519531,-0.6779251098632812,-0.8302402496337891,-0.5787029266357422,-0.6143074035644531,-0.6928386688232422
