index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
135328,130.4375,33.5500000000008,14.979055175781241,14.387532958984366,13.695577392578116,12.773488769531241,12.211324462890616,11.469594726562491,10.889516601562491,10.526235351562491,10.170430908203116,10.105550537109366,11.081594238281241,14.460469970703116,16.975179443359366,18.816549072265616,19.490438232421866,19.663900146484366
