index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
135328,130.4375,33.5500000000008,15.649862060546866,17.777364501953116,18.786031494140616,19.19542480468749,19.135946044921866,19.06090332031249,18.99583984374999,18.620321044921866,18.054586181640616,16.906270751953116,15.677785644531241,14.670125732421866,13.801351318359366,13.381948242187491,12.967427978515616,11.970021972656241
