index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,-0.7356090545654297,-1.696136474609375,-1.8798561096191406,-2.123941421508789,-2.1501846313476562,-1.9718132019042969
