index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,-0.6645402908325195,-0.22957229614257812,-0.27657127380371094,0.06911849975585938,-0.3896474838256836,-0.03782939910888672
