index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s
135328,130.4375,33.5500000000008,0.8800621032714844,1.0713005065917969,0.9341335296630859,0.7844409942626953,1.103322982788086,0.9627494812011719,0.5863304138183594,-0.12018203735351562,0.1765155792236328,0.10566520690917969,0.1575145721435547,0.5829334259033203
